gene_id	obs_max_nt_homopolymer	mean_expected_max_nt_homopolymer	SI	total_risky	mean_codon_entropy	gene_length
SPOM_SPBC409.07C	2	1.976	1.01215	0	1.9183	605
SPOM_SPAPB15E9.02C	24	13.178	1.82122	1	0	188
SPOM_SPAC1565.03	2	1.974	1.01317	0	2.25163	166
SPOM_SPBC1652.01	2	2	1	0	0.591673	391
SPOM_SPAC23E2.03C	2	1.974	1.01317	0	1.58496	569
SPOM_SPAC688.07C	2	2	1	0	1	1038
SPOM_SPCC191.01	2	2	1	0	0	178
SPOM_SPBC119.08	2	1.98	1.0101	0	2.25163	422
SPOM_SPAC144.06	8	10.506	0.76147	0	0.985228	825
SPOM_SPAC2F7.05C	2	2	1	0	0.918296	395
SPOM_SPAC32A11.04C	5	11.598	0.431109	0	0.543564	311
SPOM_SPAC1B2.05	2	2	1	0	1	720
SPOM_SPBC13E7.09	2	4.264	0.469043	0	1.45915	309
SPOM_SPAC2E1P3.05C	2	1.976	1.01215	0	1.79248	197
SPOM_SPBC1703.05	2	2	1	0	0.650022	344
SPOM_SPCC825.01	5	7.282	0.686625	0	0.856106	822
SPOM_SPBC6B1.02	2	1.968	1.01626	0	1.9183	953
SPOM_SPAC17G6.05C	2	1.984	1.00806	0	2.25163	775
SPOM_SPCC895.05	5	4.69933	1.06398	0	1.26858	1461
SPOM_SPCC777.12C	2	1.93	1.03627	0	1.39215	145
SPOM_SPAC637.13C	1	1	1	0	0	498
SPOM_SPAC27F1.06C	2	2	1	0	0.650022	362
SPOM_SPBC19C2.05	2	1.936	1.03306	0	1.19297	470
SPOM_SPBCPT2R1.10	24	12.804	1.87441	1	0	220
SPOM_SPAC1B3.15C	2	1.97	1.01523	0	1	628
SPOM_SPAC16.05C	2	1.96	1.02041	0	0.881291	442
SPOM_SPAC23C4.12	2	1.88	1.06383	0	0.863121	400
SPOM_SPCC1235.01	2	2	1	0	0.985228	658
SPOM_SPAC212.11	2	2	1	0	0.979887	1887
SPOM_SPBC23G7.08C	2	1.994	1.00301	0	1.37878	695
SPOM_SPCC1795.08C	4	2.964	1.34953	0	1.9183	994
SPOM_SPBC14F5.07	1	1.824	0.548246	0	0.918296	1242
SPOM_SPAC16E8.01	5	3.84733	1.2996	0	1.31827	1420
SPOM_SPBC660.15	2	2	1	0	0.918296	474
SPOM_SPAPJ698.02C	2	1.846	1.08342	0	0.591673	287
SPOM_SPBC18E5.07	2	1.976	1.01215	0	0.650022	615
SPOM_SPAC4G8.04	2	1.98	1.0101	0	1.25163	772
SPOM_SPBC4B4.01C	2	1.982	1.00908	0	1.45915	338
SPOM_SPAC343.19	2	1.98	1.0101	0	1.45915	624
SPOM_SPBC27B12.12C	2	1.976	1.01215	0	1.79248	803
SPOM_SPBC119.05C	2	4.23	0.472813	0	0.918296	296
SPOM_SPBCPT2R1.08C	2	2	1	0	0.979887	1919
SPOM_SPAC20G8.01	2	1.972	1.0142	0	1.58496	768
SPOM_SPCC645.10	2	1.982	1.00908	0	2.25163	484
SPOM_SPAC20G8.02	1	1	1	0	0.863121	757
SPOM_SPCC1620.10	5	9.72	0.514403	0	1	301
SPOM_SPBC30B4.02C	2	2	1	0	0.918296	695
SPOM_SPAC29E6.05C	2	3.088	0.647668	0	1.9183	38
SPOM_SPAC1399.03	2	1.984	1.00806	0	1.45915	581
SPOM_SPBC685.03	2	1.988	1.00604	0	1.5	452
SPOM_SPBC685.06	2	1.846	1.08342	0	0.918296	292
SPOM_SPBC1D7.02C	2	1.868	1.07066	0	0.863121	565
SPOM_SPAPB18E9.04C	2	1.987	1.00654	0	1.4183	800
SPOM_SPAC15A10.06	1	1	1	0	1	567
SPOM_SPAC17D4.02	1	1	1	0	1	638
SPOM_SPBC14C8.03	8	11.564	0.691802	0	1	426
SPOM_SPBC30B4.04C	2	2	1	0	0.99403	865
SPOM_SPAC15E1.04	1	1	1	0	0.591673	625
SPOM_SPAC6B12.05C	2	2	1	0	1	295
SPOM_SPBC713.07C	8	11.686	0.68458	0	0.954434	577
SPOM_SPBC1711.05	2	1.978	1.01112	0	1.48468	451
SPOM_SPBC651.06	2	1.978	1.01112	0	0.650022	234
SPOM_SPAC637.09	8	10.75	0.744186	0	0.985228	623
SPOM_SPCC622.11	4	3.032	1.31926	0	1.9183	505
SPOM_SPBC1289.16C	2	1.908	1.04822	0	0.954434	794
SPOM_SPCC306.04C	2	1.944	1.02881	0	1.25163	920
SPOM_SPCC63.14	2	2	1	0	0.985228	1184
SPOM_SPBPB2B2.01	2	2	1	0	0.591673	585
SPOM_SPBC1347.10	2	1.978	1.01112	0	1.79248	593
SPOM_SPAPB15E9.01C	2	1.992	1.00402	0	2.25	1036
SPOM_SPBC19C7.05	1	1.982	0.504541	0	0.650022	150
SPOM_SPAC1F7.01C	2	2	1	0	0.591673	1365
SPOM_SPBC146.13C	3	4.848	0.618812	0	0.543564	1216
SPOM_SPAC57A7.05	2	2	1	0	0.764205	1337
SPOM_SPAC1D4.10	2	1.98	1.0101	0	1.25163	809
SPOM_SPAC3H8.02	2	1.962	1.01937	0	1.45915	444
SPOM_SPCC1742.01	2	1.972	1.0142	0	1.23748	1563
SPOM_SPBC23E6.09	2	2	1	0	1	1102
SPOM_SPBC27B12.13	2	1.998	1.001	0	1	344
SPOM_SPAC3G6.01	2	2	1	0	0.863121	1388
SPOM_SPAPB1E7.09	2	1.972	1.0142	0	1.58496	739
SPOM_SPAPB1E7.01C	1	1	1	0	0	163
SPOM_SPBC1E8.05	2	1.9955	1.00226	0	1.50173	317
SPOM_SPAC11G7.01	2	1.974	1.01317	0	1.65076	536
SPOM_SPBC1685.14C	2	1.924	1.0395	0	1.25163	34
SPOM_SPAC30D11.14C	2	1.844	1.0846	0	1.58496	534
SPOM_SPAC57A10.09C	2	1.834	1.09051	0	0.918296	45
SPOM_SPAC56E4.05	2	2	1	0	0.881291	192
SPOM_SPAC8C9.04	2	1.978	1.01112	0	0.650022	647
SPOM_SPCC613.07	2	1.972	1.0142	0	0.918296	345
SPOM_SPAC29B12.07	3	4.372	0.686185	0	1.9183	1995
SPOM_SPAC25B8.19C	2	1.908	1.04822	0	1.37878	522
SPOM_SPAC29B12.08	2	1.978	1.01112	0	1.79248	689
SPOM_SPAC4F8.12C	2	4.686	0.426803	0	1.14201	2363
SPOM_SPCC663.05C	2	2	1	0	0.638386	262
