gene_id	obs_max_nt_homopolymer	mean_expected_max_nt_homopolymer	SI	total_risky	mean_codon_entropy	gene_length
LOC579133	2	1.982	1.00908	0	0.918296	743
LOC756169	2	1.978	1.01112	0	0.918296	1260
LOC756129	1	1	1	0	0.650022	326
LOC590245	2	1.96	1.02041	0	1.79248	106
LOC100889969	2	5.456	0.366569	0	0	779
LOC100892209	2	1.961	1.01989	0	1.25163	918
LOC594205	5	4.6275	1.0805	0	1.18201	311
LOC587965	1	1.988	0.503018	0	1.90564	429
LOC579137	2	1.9875	1.00629	0	0.961945	679
LOC583651	2	1.972	1.0142	0	2.25163	36
LOC576257	5	4.884	1.02375	0	1.51689	397
LOC583380	2	1.66667	1.2	0	0.970775	760
LOC105440755	5	5.176	0.965997	0	1.84237	899
LOC576259	2	2.37906	0.84067	0	0.678074	1585
LOC105447091	18	4.82	3.73444	1	0	460
LOC764376	2	2	1	0	1.97175	974
LOC584774	2	2	1	0	0.591673	104
LOC100889305	2	4.95	0.40404	0	0.954434	884
LOC583657	5	4.494	1.11259	0	0.591673	388
LOC587699	3	6.783	0.442282	0	0.650022	973
LOC583658	2	4.362	0.458505	0	0.650022	418
vasa	5	5.39771	0.926318	0	1.21267	766
LOC105444445	2	1.96	1.02041	0	1.45915	29
LOC115921591	2	1.952	1.02459	0	1	388
LOC583344	5	4.438	1.12663	0	1.45915	1111
LOC105440131	1	1	1	0	0.918296	269
LOC754820	5	6.782	0.737246	0	0.650022	31
LOC583345	2	2	1	0	0.944624	1180
LOC105447369	2	2	1	0	0.985228	729
LOC100889076	1	1	1	0	0.811278	241
LOC115921826	2	2	1	0	0.99403	421
LOC105443096	2	2	1	0	0.650022	697
LOC115917880	5	5.001	0.9998	0	1.29879	423
LOC100893552	5	4.978	1.00442	0	1.22439	1008
LOC583034	2	1.5	1.33333	0	0.756571	1947
LOC584467	2	1.966	1.01729	0	1.45915	33
LOC105440177	1	1.972	0.507099	0	0	231
LOC580113	2	1.984	1.00806	0	0.918296	226
LOC580469	1	1	1	0	0.918296	2122
LOC580155	2	1.98	1.0101	0	0.863121	421
LOC584196	2	1.972	1.0142	0	1.22277	402
LOC115924166	2	2.468	0.810373	0	1.45915	147
LOC115921284	2	2	1	0	1	678
LOC754828	2	5.079	0.393778	0	0.591673	682
LOC754554	2	2	1	0	0.985228	785
LOC105437543	2	1.973	1.01368	0	0.918296	550
LOC115924126	1	1	1	0	0.985228	405
LOC583039	2	1.98	1.0101	0	1.57781	628
LOC591553	5	4.836	1.03391	0	1.9183	189
LOC577835	2	1.994	1.00301	0	0.764205	1185
LOC577876	5	3.77533	1.32439	0	0.780558	978
LOC577837	2	2	1	0	0.666667	1784
LOC115918651	5	6.878	0.726956	0	1	1744
LOC115917889	2	2	1	0	1.65774	742
LOC115918341	5	6.83	0.732064	0	0.650022	402
LOC105445791	5	7.388	0.676773	0	0.863121	971
LOC105437238	2	2	1	0	0	283
LOC115918699	5	3.3	1.51515	0	1.37381	1383
LOC588613	3	4.709	0.637078	0	0.897597	806
LOC588654	1	1	1	0	0.918296	1227
LOC585461	1	1	1	0	0.954434	244
LOC105441718	5	3.452	1.44844	0	0.530639	1311
LOC100891981	1	1	1	0	0.543564	493
LOC588303	5	4.71643	1.06012	0	1.2821	492
LOC115918038	5	4.83429	1.03428	0	1.25163	810
LOC585739	2	2	1	0	0	1416
LOC100891984	2	1.985	1.00756	0	1.04277	1162
LOC752982	1	1.93	0.518135	0	0	366
LOC100891986	2	1.986	1.00705	0	0.591673	467
LOC100891631	2	3.497	0.571919	0	0.591673	735
LOC105438855	2	1.9575	1.02171	0	1.58496	468
LOC100891673	2	2	1	0	0.591673	415
LOC115929439	2	1.958	1.02145	0	0.591673	154
LOC592824	2	2	1	0	0.890708	960
LOC105445138	2	1.97	1.01523	0	0.918296	373
LOC115926518	5	4.837	1.0337	0	0.825011	317
LOC100891634	5	2.84686	1.75632	0	0.727397	1048
LOC593945	5	5.024	0.995223	0	1.45915	1019
LOC578835	2	1.996	1.002	0	0.788451	570
LOC592828	2	2	1	0	0.985228	1330
LOC115925129	2	1.949	1.02617	0	1.45915	874
LOC574563	2	1.956	1.02249	0	0.863121	459
LOC105438273	2	3.556	0.56243	0	1.21702	110
LOC752638	2	2	1	0	0.954434	161
LOC574567	2	1.98	1.0101	0	1.07134	613
LOC100890249	2	1.988	1.00604	0	1	584
LOC593362	2	2	1	0	1	446
LOC592559	2	1.96	1.02041	0	0.863121	33
LOC578567	5	2.71383	1.84241	0	0.945525	2270
LOC592204	2	4.324	0.462535	0	0	636
LOC115919341	2	1.982	1.00908	0	1.82918	307
LOC592519	2	1.98	1.0101	0	0.863121	1512
LOC115919301	2	1.996	1.002	0	1.15678	517
LOC105446710	2	1.9855	1.0073	0	0.888386	721
LOC578254	2	1.976	1.01215	0	0	276
LOC578214	2	1.9935	1.00326	0	0.988152	721
LOC593365	2	2	1	0	0.863121	877
LOC578296	5	6.953	0.719114	0	0.918296	467
LOC105446713	2	4.504	0.44405	0	1.45915	385
LOC105446714	2	1.966	1.01729	0	0.921651	408
LOC115927860	2	4.28	0.46729	0	0	1043
LOC115923860	2	1.977	1.01163	0	0.295837	246
LOC105446715	2	4.432	0.451264	0	0.650022	459
LOC105442401	2	2	1	0	1.00567	3089
LOC115919349	1	1	1	0	0	1486
FoxG	2	1.975	1.01266	0	1.56575	507
LOC593097	2	4.74333	0.421644	0	0	1010
LOC100888193	2	1.988	1.00604	0	0.985228	907
LOC100888467	1	1.974	0.506586	0	0.650022	1054
LOC589345	1	1.956	0.511247	0	0.650022	570
LOC115919079	2	1.986	1.00705	0	0.986427	444
LOC586779	2	1.946	1.02775	0	1.9183	425
LOC763418	2	2	1	0	0.503258	309
LOC115923827	2	4.788	0.417711	0	0.650022	285
LOC589388	2	1.988	1.00604	0	0.874717	581
LOC756823	2	4.79467	0.41713	0	1.15007	113
HMX	1	1	1	0	0.985228	405
LOC115923554	5	4.346	1.15048	0	1.03754	1173
LOC579871	2	4.53571	0.440945	0	1.21369	228
LOC105436972	5	5.07871	0.984503	0	1.31491	484
LOC579831	2	1.998	1.001	0	2.25163	2106
LOC576990	2	2	1	0	1	408
LOC582468	2	4.33	0.461894	0	0	1589
LOC576991	2	1.94	1.03093	0	1.9183	185
LOC105436933	1	1	1	0	1	267
LOC575561	2	2.274	0.879507	0	0.684511	1187
LOC576912	2	3.32804	0.600954	0	1.25555	639
LOC105439546	3	4.352	0.689338	0	1.79248	905
LOC579837	2	1.99	1.00503	0	0.954434	1804
LOC579879	5	7.284	0.686436	0	0.591673	740
LOC590360	2	1.958	1.02145	0	0.992614	1041
LOC590908	2	1.998	1.001	0	0.764205	1861
LOC576602	5	4.778	1.04646	0	1.9183	1185
LOC756205	2	2	1	0	0.954434	446
LOC105439276	2	2	1	0	0.468996	1954
LOC576686	2	4.675	0.427807	0	1	554
LOC590638	5	5.55	0.900901	0	1.0958	739
LOC594091	2	2	1	0	0	733
LOC100892015	2	1.968	1.01626	0	1.25163	747
LOC590369	2	4.78575	0.417907	0	0.70282	998
LOC100892059	2	2	1	0	0.918296	983
LOC764453	2	4.672	0.428082	0	0.650022	267
LOC100889150	1	1	1	0	0	1037
LOC584852	1	1	1	0	0.764205	1143
LOC105440563	2	5.072	0.394322	0	0.591673	365
LOC590017	3	4.838	0.620091	0	1.25163	640
LOC100889111	2	4.4	0.454545	0	0	1273
LOC105447404	2	6.922	0.288934	0	0	306
LOC115928592	3	4.3	0.697674	0	0.650022	670
LOC590059	2	1.956	1.02249	0	1.9183	338
LOC587463	2	2	1	0	0.503258	420
LOC105443132	2	2	1	0	0.691823	345
LOC115928827	2	2	1	0	0.353359	508
LOC583110	2	1.993	1.00351	0	0.661301	191
LOC587426	1	1	1	0	0.591673	645
LOC584545	5	4.9772	1.00458	0	1.6934	525
LOC105447177	5	5.328	0.938438	0	1.65774	369
LOC115920244	2	4.416	0.452899	0	0	744
LOC577952	2	7.038	0.284172	0	0	323
LOC583115	1	1.995	0.501253	0	0	654
LOC577995	2	2.406	0.831255	0	2.25163	728
LOC591988	2	4.996	0.40032	0	0.954434	949
LOC115920207	2	1.995	1.00251	0	1.23979	77
LOC580278	2	2	1	0	0.881291	456
LOC580279	2	2	1	0	0.650022	678
LOC577601	2	1.992	1.00402	0	0.811278	467
LOC105437627	2	2.508	0.797448	0	1.9183	877
LOC100893326	2	1.974	1.01317	0	0	436
LOC577371	2	2	1	0	0	4676
LOC115918460	2	2.386	0.838223	0	1.45915	541
LOC105445870	2	2	1	0	1.54879	360
LOC100893056	2	2	1	0	0.811278	707
LOC577333	2	1.964	1.01833	0	1.45915	523
LOC585850	2	2	1	0	0.431561	801
LOC115918150	2	1.956	1.02249	0	1.25163	218
LOC115918424	1	1	1	0	0.591673	1250
LOC115925821	2	4.574	0.437254	0	1.25163	202
LOC754098	2	1.988	1.00604	0	1.81128	70
LOC115922981	2	1.989	1.00553	0	0.954434	292
LOC115918113	2	1.996	1.002	0	1.06128	454
LOC115918469	2	1.972	1.0142	0	0.650022	693
LOC115929592	5	3.83933	1.30231	0	0.693386	778
LOC585896	2	1.99	1.00503	0	0.92389	558
LOC591018	2	2	1	0	0	458
LOC115929594	2	2	1	0	0.811278	319
LOC581543	2	2	1	0	0.985228	496
LOC581859	2	1.964	1.01833	0	1.45915	610
LOC105445253	2	1.972	1.0142	0	1	132
LOC105445295	2	1.988	1.00604	0	1.40564	315
LOC100890987	2	2	1	0	0.650022	1134
LOC115925241	2	1.993	1.00351	0	1.18872	331
LOC765147	2	4.38467	0.456135	0	1.45915	371
LOC588469	2	1.986	1.00705	0	0.795837	780
dlp	2	1.994	1.00301	0	0	2175
LOC585505	1	1	1	0	0.918296	189
LOC115922360	5	6.009	0.832085	0	1.12649	2121
LOC588195	1	1	1	0	0.918296	833
LOC100890634	5	4.6384	1.07796	0	1.50947	1457
LOC115926362	279	8.6008	32.4388	5	0.108569	267
LOC115929285	2	5.285	0.37843	0	0.789932	894
LOC115926321	2	1.99975	1.00013	0	1.14897	1848
LOC100890909	2	2	1	0	0.985228	2572
LOC100890677	2	3.328	0.600962	0	0.555556	973
LOC592987	2	2.972	0.672948	0	0.989787	976
LOC574995	2	1.954	1.02354	0	1.9183	342
LOC115929246	1	1	1	0	0	568
LOC115922364	2	1.986	1.00705	0	0.591673	223
LOC115922323	1	1.962	0.509684	0	0.591673	462
LOC100891481	1	1.928	0.518672	0	0.650022	375
LOC592907	2	1.984	1.00806	0	0	59
LOC105438350	2	2	1	0	0.764205	397
LOC585237	1	1	1	0	0.811278	191
LOC115922368	1	1.968	0.50813	0	0.650022	326
LOC592361	2	2	1	0	0.921214	1039
LOC578370	2	1.976	1.01215	0	1.44882	748
LOC100894053	1	1	1	0	0	329
LOC593755	2	2	1	0	0.650022	473
LOC574645	2	1.978	1.01112	0	1.40564	332
LOC100891405	2	1.48	1.35135	0	1.18872	1486
LOC100891406	2	1.5	1.33333	0	0.497015	915
soxd1	2	1.9802	1.01	0	0.649397	599
LOC105438041	5	4.868	1.02712	0	1.9183	750
LOC100891133	2	1.33267	1.50075	0	1.19087	425
LOC100890016	5	4.509	1.10889	0	0.864787	1078
LOC752405	6	2.91333	2.0595	0	1.4363	1119
LOC100890058	5	6.94	0.720461	0	0.918296	1086
LOC115919739	2	1.992	1.00402	0	0.503258	190
LOC100890059	2	1.994	1.00301	0	0.650022	879
LOC582810	2	4.28	0.46729	0	0.650022	13
LOC752175	2	2	1	0	0.405639	758
LOC593489	2	5.305	0.377003	0	1.06128	836
LOC115919111	2	1.998	1.001	0	0.619382	817
LOC100888898	2	5.765	0.346921	0	0.503258	523
LOC115923981	5	6.498	0.769468	0	0.660271	126
LOC100888543	2	2	1	0	0	415
LOC578066	2	2	1	0	1	518
LOC105446523	2	1.982	1.00908	0	1.84237	54
LOC589738	3	5.645	0.531444	0	0.816689	1287
LOC115919198	2	2	1	0	0.937968	622
LOC582503	1	1	1	0	0	1539
LOC582819	2	1.965	1.01781	0	1.12471	121
LOC582546	2	2	1	0	0.890709	204
LOC575991	1	1	1	0	0.650022	971
LOC586547	8	7.173	1.11529	0	0.951762	2235
LOC579910	5	5.53583	0.903206	0	1.18169	1751
LOC582509	2	1.924	1.0395	0	0.918296	303
LOC579914	2	1.98	1.0101	0	1.55666	1632
LOC100892796	2	1.99	1.00503	0	0	434
LOC590710	5	4.666	1.07158	0	0.680163	1768
LOC579642	2	1.97733	1.01146	0	0.856106	714
LOC586239	1	1	1	0	0.985228	887
LOC753796	2	1.978	1.01112	0	0.918296	495
LOC100892759	2	1.988	1.00604	0	1.25163	620
LOC590481	5	8.00733	0.624428	0	0.668475	358
LOC590756	1	1	1	0	0.970951	370
LOC100892488	2	1.937	1.03252	0	0.650022	1156
LOC576451	2	1.98	1.0101	0	0.918296	1416
LOC579335	2	1.958	1.02145	0	0.918296	462
LOC764886	2	1.998	1.001	0	0.98249	91
LOC100889583	2	1.991	1.00452	0	1.57095	1979
LOC594407	2	1.938	1.03199	0	1.79248	990
LOC105443877	5	2.92333	1.71038	0	1.25924	1297
LOC764889	2	1.976	1.01215	0	1	598
LOC576184	2	1.962	1.01937	0	0.825011	565
LOC584931	5	3.181	1.57183	0	0.89624	140
LOC576417	5	5.80133	0.861871	0	1.32707	456
LOC579025	2	6.914	0.289268	0	0	249
LOC579027	1	1.93667	0.516351	0	1	4230
LOC587816	1	1	1	0	0.650022	2127
LOC590138	2	6.078	0.329056	0	0.439497	610
LOC105440684	2	2.484	0.805153	0	1.45915	1236
LOC115920672	2	2	1	0	0.234083	118
LOC587817	2	6.86867	0.291177	0	0	588
LOC373478	5	4.399	1.13662	0	1.45915	419
LOC580938	2	4.382	0.456413	0	0	533
LOC105440606	2	2	1	0	0.591673	219
LOC105447255	2	1.996	1.002	0	1.79248	1385
LOC584665	2	1.45	1.37931	0	0.825011	1086
LOC105444334	2	1.996	1.002	0	1.06128	297
LOC105444061	2	1.998	1.001	0	0.650022	949
LOC115921756	5	4.63886	1.07785	0	1.2821	455
LOC115920639	2	1.992	1.00402	0	1.75	753
LOC591791	2	2	1	0	0.727397	1965
LOC584001	2	1.982	1.00908	0	0.687916	1245
LOC580357	1	1	1	0	0.918296	727
LOC115921132	2	7.34414	0.272326	0	0	275
LOC105444068	2	4.27	0.468384	0	0.650022	270
LOC115928097	2	1.981	1.00959	0	0.875	887
LOC591400	5	4.764	1.04954	0	1.97511	778
LOC754170	2	2	1	0	0.596793	629
LOC115924098	2	5.538	0.361141	0	0	1282
LOC577766	2	1.974	1.01317	0	0.959148	173
LOC100893407	5	4.797	1.04232	0	1.9183	763
LOC754486	5	6.987	0.715615	0	1	1088
LOC580047	5	6.714	0.744713	0	0.918296	1799
LOC577726	2	1.95917	1.02084	0	1.45915	960
LOC115918817	2	1.967	1.01678	0	1.45915	219
LOC577102	2	2	1	0	1	923
LOC577459	2	1.994	1.00301	0	0.543564	2359
LOC588897	3	3.946	0.760264	0	0.802228	378
LOC115918274	2	6.04	0.331126	0	1.33827	390
LOC115918589	1	1.992	0.502008	0	0	1084
LOC115918507	2	1.962	1.01937	0	2.25163	112
LOC105445999	2	1.992	1.00402	0	0.954434	292
LOC588817	5	5.15667	0.969619	0	1.37878	2014
LOC588503	2	4.432	0.451264	0	1	637
LOC115929989	2	1.992	1.00402	0	2.23593	140
LOC588545	1	1.9905	0.502386	0	0.986427	748
LOC585391	2	2	1	0	0.650022	627
LOC100891870	2	4.846	0.412712	0	0.918296	718
LOC588549	3	2.89133	1.03758	0	1.37365	2605
LOC115922797	5	6.915	0.723066	0	0.918296	467
LOC115929091	2	5.79	0.345423	0	1.15678	66
LOC105438784	2	1.996	1.002	0	1.25163	615
LOC581356	2	1.996	1.002	0	0.650022	881
LOC115925094	2	1.95	1.02564	0	1.45915	62
Tcf/Lef	2	6.92	0.289017	0	0	636
LOC105438703	2	1.996	1.002	0	0.991076	256
LOC115922487	2	2	1	0	2.5048	178
LOC755757	2	2	1	0	0	1157
LOC585003	2	1.994	1.00301	0	1.5	418
LOC105438431	2	2.466	0.81103	0	1.45915	898
LOC115926448	2	1.973	1.01368	0	0.492614	282
LOC115925097	3	2.14067	1.40143	0	0.41721	211
LOC100891564	2	1.994	1.00301	0	1.45915	242
LOC115925098	2	1.996	1.002	0	0.918296	30
LOC115922135	2	1.97157	1.01442	0	0.709368	116
LOC592718	2	1.97833	1.01095	0	1.18702	495
LOC100891211	6	6.98067	0.859517	0	0.972765	429
LOC115919897	2	1.99943	1.00029	0	0.222372	215
LOC578412	2	1.97	1.01523	0	1.25163	2896
LOC105442991	1	1.996	0.501002	0	0.918296	429
LOC100891213	1	1.954	0.511771	0	0	372
LOC592406	1	1	1	0	0.591673	1115
LOC589810	1	1	1	0	0	555
LOC589851	2	3.86667	0.517241	0	0.739447	265
LOC578100	2	2	1	0	0	221
LOC592133	2	2	1	0	1	1513
LOC578457	5	6.989	0.71541	0	0.918296	2282
LOC578143	2	3.185	0.627943	0	1.22125	405
LOC589813	8	6.952	1.15075	0	1	499
LOC763610	1	1.977	0.505817	0	2	157
LOC752256	2	1.95	1.02564	0	1.45915	436
LOC589856	2	2.414	0.8285	0	1.45915	541
LOC100888665	2	2	1	0	1.15678	789
LOC105446919	5	5.345	0.935454	0	1.06128	966
LOC105446604	2	1.988	1.00604	0	0.918296	954
LOC593217	2	1.95	1.02564	0	1.79248	620
LOC578189	2	2	1	0	0.650022	1641
LOC589274	5	4.442	1.12562	0	0.650022	797
LOC582313	3	4.728	0.634518	0	1.18974	682
LOC763033	2	1.944	1.02881	0	2.25163	420
LOC586629	2	1.965	1.01781	0	1.58496	158
LOC100888046	2	2	1	0	0.863121	344
LOC763076	1	1	1	0	0	981
LOC586399	5	4.817	1.03799	0	0.251629	755
LOC100888089	5	3.178	1.57332	0	1.10565	796
LOC100892522	5	4.76	1.05042	0	1.45915	475
LOC100892563	5	4.892	1.02208	0	1.25163	336
LOC115927447	2	1.976	1.01215	0	1.37878	409
LOC586044	2	1.97867	1.01078	0	1.9183	1466
SLC12A2	2	2	1	0	0.863121	1080
LOC105446069	6	5.942	1.00976	0	1.85855	433
LOC753562	2	1.954	1.02354	0	0	1406
LOC575450	2	1.98875	1.00566	0	1.18726	2262
LOC753522	2	4.714	0.424268	0	0.985228	297
