gene_id	obs_max_nt_homopolymer	mean_expected_max_nt_homopolymer	SI	total_risky	mean_codon_entropy	gene_length
LOC133393836	2	2	1	0	0.918296	84
LOC5666829	2	1.98612	1.00699	0	0.862765	3050
LOC1280516	2	2	1	0	1	818
LOC1280598	2	2.32467	0.860338	0	0.216674	667
LOC4576821	2	1.96583	1.01738	0	1.0836	760
LOC1277963	3	4.395	0.682594	0	1.25163	353
LOC3289990	1	1.908	0.524109	0	0	364
LOC1269176	2	2	1	0	0.650022	522
LOC133393213	1	1	1	0	0.811278	388
LOC133393295	2	2.4504	0.816193	0	0.658674	1465
LOC133393569	2	1.977	1.01163	0	0.73093	251
LOC1269178	2	2	1	0	0.863059	924
LOC1277652	3	3.64133	0.823874	0	1.12353	974
LOC1277926	2	1.988	1.00604	0	1.45915	596
LOC4576827	2	1.921	1.04112	0	1.37744	252
LOC3289953	2	2.66571	0.750268	0	1.09449	1369
LOC133393256	5	3.278	1.52532	0	1.04272	303
LOC1270732	2	1.99	1.00503	0	1.45915	248
LOC133393258	2	2	1	0	1.84237	141
LOC1273929	2	1.99967	1.00017	0	0.881291	1215
LOC1273614	2	2	1	0	0.998134	294
LOC3289681	2	1.99971	1.00014	0	1.04085	564
LOC1270733	2	2.03282	0.983856	0	0.830414	6562
LOC1277341	5	4.626	1.08085	0	1.75	341
LOC4576284	2	4.09	0.488998	0	1.45915	1090
LOC3289999	2	4.212	0.474834	0	0.650022	404
LOC3289917	2	1.96898	1.01576	0	0.885997	3030
LOC1277384	5	2.28825	2.18508	0	0.79052	1862
LOC1270778	2	2	1	0	1.5	745
LOC1277071	2	2.1708	0.921319	0	0.753771	1193
LOC4576246	2	1.97811	1.01107	0	0.85932	612
LOC3289605	5	4.01956	1.24392	0	0.776571	713
LOC1281860	2	2	1	0	1.22439	532
LOC3289647	2	2	1	0	0.591673	1088
LOC3289606	2	2.44233	0.818889	0	1.16999	465
LOC1277347	2	1.982	1.00908	0	0.811278	612
LOC1281820	5	4.505	1.10988	0	1.25161	942
LOC11175981	2	1.994	1.00301	0	0.961237	457
LOC1277074	2	1.9852	1.00746	0	1.4725	1187
LOC1273389	2	1.973	1.01368	0	0.784159	1367
LOC11175941	1	1.976	0.506073	0	0	253
LOC1281862	2	2	1	0	0.863121	248
LOC1273035	2	2.4945	0.801764	0	0.445557	603
LOC1277077	2	1.976	1.01215	0	0.954434	485
LOC133391990	2	4.096	0.488281	0	0	1163
LOC11175904	2	1.93067	1.03591	0	0.216674	713
LOC1270115	2	4.00067	0.499917	0	1.45915	275
LOC1270156	2	1.994	1.00301	0	0.985228	323
LOC1270197	1	1.988	0.503018	0	0	621
LOC5667551	2	1.926	1.03842	0	1.84237	233
LOC133391952	2	2	1	0	0.995727	127
LOC1281827	2	1.91267	1.04566	0	1.37878	729
LOC1270117	2	4.408	0.453721	0	0	991
LOC11175989	2	1.97229	1.01405	0	0.614397	1075
LOC11175633	2	1.9715	1.01446	0	0.666464	934
LOC1281595	2	3.6041	0.554923	0	1.08221	584
LOC5667554	2	1.944	1.02881	0	0.591673	417
LOC11175676	2	1.996	1.002	0	0	791
LOC5667596	2	2.544	0.786164	0	0.662322	2211
LOC1281599	2	3.4818	0.574416	0	0.850898	914
LOC1281559	2	2	1	0	0	181
LOC1274964	5	5.6145	0.890551	0	1.4183	1033
LOC1281286	2	1.9868	1.00664	0	0.918296	202
LOC5667286	1	1.964	0.509165	0	0.543564	210
LOC1278966	2	1.93	1.03627	0	0	556
LOC1274651	2	1.932	1.0352	0	0.650022	656
LOC1281207	2	1.986	1.00705	0	0.468996	506
LOC5668010	2	1.986	1.00705	0	0.503258	556
LOC1278927	5	3.03472	1.6476	0	1.0425	1051
LOC3290667	2	3.221	0.620925	0	0.405639	567
LOC1271730	2	2	1	0	0	371
LOC4577596	1	1.968	0.50813	0	1	158
LOC5668367	2	1.96147	1.01964	0	0.347975	1456
LOC3290353	2	1.98829	1.00589	0	1.11367	940
LOC1274654	2	2.9504	0.677874	0	0.984885	784
LOC1281209	5	4.05967	1.23163	0	1.16163	1795
LOC1271772	2	2.81467	0.710564	0	1.04371	890
LOC133394298	2	1.94914	1.02609	0	0.585208	595
LOC1278696	2	1.88027	1.06368	0	1.45915	1908
LOC5668013	2	3.2355	0.618142	0	1.55737	928
LOC1278342	1	1.959	0.510465	0	0	1003
LOC5668096	2	1.999	1.0005	0	1.38885	1341
LOC3290041	2	5.13473	0.389505	0	0.918296	1147
LOC1275734	1	1.9245	0.519615	0	0	835
LOC1271734	1	1.962	0.509684	0	0	426
LOC1278302	2	3.174	0.63012	0	0.8372	1339
LOC3290357	2	2	1	0	1.73815	603
LOC1274343	2	1.9265	1.03815	0	0.620847	279
LOC1271735	3	4.5	0.666667	0	0.650022	689
LOC1278070	2	3.192	0.626566	0	0.936365	838
LOC3290399	5	4.655	1.07411	0	0.908344	553
LOC1274303	2	1.96267	1.01902	0	0.870254	1748
LOC1271422	1	1.956	0.511247	0	0	952
LOC1274071	1	1.996	0.501002	0	0	2093
LOC1274345	2	1.994	1.00301	0	1.45915	386
LOC1271190	1	1.983	0.504286	0	0	711
LOC1275779	2	2.676	0.747384	0	0.921577	873
LOC1274346	5	2.86267	1.74662	0	1.19777	950
LOC1271191	2	1.9885	1.00578	0	1.18417	101
LOC1271739	3	2.76711	1.08416	0	0.197224	1532
LOC1274308	2	1.985	1.00756	0	0.842687	4617
LOC1275468	2	1.974	1.01317	0	0.870254	401
LOC1271468	2	1.96226	1.01923	0	0.744498	1359
LOC1275428	5	5.8816	0.850109	0	1.87764	526
LOC3290009	2	4.0525	0.493523	0	1.05458	141
LOC1278078	2	1.988	1.00604	0	0.234498	676
LOC1275114	2	1.894	1.05597	0	1.9183	674
LOC1274078	2	1.96356	1.01856	0	0.986427	674
LOC1271118	5	3.2967	1.51667	0	1.2456	491
LOC133392913	2	1.974	1.01317	0	1.49111	1979
LOC133392914	2	1.97067	1.01488	0	0.595086	517
LOC1275119	1	1	1	0	0.918296	518
LOC3291975	2	1.991	1.00452	0	1.61869	1661
LOC1279961	2	1.97263	1.01388	0	0.811278	626
LOC1279964	3	4.136	0.725338	0	1.25163	2131
LOC133392686	5	4.852	1.0305	0	0.689392	355
LOC1268213	1	1.992	0.502008	0	0	433
LOC1279925	2	5.46733	0.365809	0	1.57741	513
LOC11176093	2	1.9855	1.0073	0	0.73093	80
LOC1279967	2	1.991	1.00452	0	0.468996	1326
LOC11176012	2	1.993	1.00351	0	0.863121	235
LOC1268257	2	2.14829	0.930975	0	1.25163	892
LOC3291626	5	3.0095	1.66141	0	0.625815	289
LOC11176095	2	1.99625	1.00188	0	0.596793	525
LOC133392060	2	1.93	1.03627	0	0.650022	884
LOC1279698	2	1.892	1.05708	0	1.25163	716
LOC1279342	2	1.95233	1.02442	0	1.48288	848
LOC4578202	2	1.992	1.00402	0	0.459148	379
LOC1276775	2	1.876	1.0661	0	1.79248	206
LOC1276734	2	2.4892	0.803471	0	0.62162	997
LOC1272775	2	1.98086	1.00966	0	1.20112	641
LOC133392064	2	4.554	0.439174	0	0.985228	1065
LOC1276735	2	2	1	0	0.591673	1312
LOC1276736	2	1.946	1.02775	0	0.547033	584
LOC1272463	1	1.948	0.513347	0	0.811278	1078
LOC1279345	2	2	1	0	0.863121	739
LOC3291004	2	2.14395	0.932856	0	0.978161	2258
LOC1272191	2	3.09625	0.645943	0	0.724825	523
LOC1272424	2	1.984	1.00806	0	0.493214	203
LOC1272150	5	4.095	1.221	0	1.45915	386
LOC1279348	2	2	1	0	0	1261
LOC3291047	2	1.99314	1.00344	0	0.684038	1337
LOC1272110	5	3.73534	1.33857	0	0.662633	1955
LOC5666980	2	1.99	1.00503	0	0	805
LOC1272193	5	3.1104	1.60751	0	0.810785	368
LOC1272152	1	1.996	0.501002	0	0	415
LOC1280941	2	2.326	0.859845	0	0.862414	499
LOC1279076	3	4.966	0.604108	0	1.24067	156
LOC1279035	1	1	1	0	0.918296	1509
LOC1276112	2	1.866	1.07181	0	1.58496	282
LOC1272427	2	3.28843	0.608193	0	1.02783	689
LOC1280983	2	1.986	1.00705	0	0.918296	588
LOC1279077	2	4.246	0.471032	0	0.863121	1181
LOC1280670	2	1.992	1.00402	0	0.918296	706
LOC1272115	1	1.97	0.507614	0	0	845
LOC1272156	3	4.599	0.652316	0	1.06128	849
LOC1269835	2	4.0695	0.491461	0	0.650022	826
LOC1280672	2	4.437	0.450755	0	0.703342	655
LOC1272117	2	1.97104	1.01469	0	0.548173	1555
LOC1269563	2	2	1	0	0.543564	360
LOC1269565	1	1.944	0.514403	0	0	483
LOC1269839	2	1.984	1.00806	0	1.79248	1427
LOC1280362	2	2.86915	0.69707	0	0.660762	1667
LOC3292662	2	1.926	1.03842	0	0	339
LOC133393999	2	1.976	1.01215	0	1.78993	384
LOC1269212	2	2	1	0	0.918296	262
LOC133393603	5	3.317	1.50739	0	1.68239	770
LOC1269214	2	1.9968	1.0016	0	1.75271	951
LOC1269296	1	1	1	0	0.784159	286
LOC1280367	2	4.04	0.49505	0	1.25163	141
LOC1280094	1	2	0.5	0	0.591673	812
LOC1280053	2	1.982	1.00908	0	0.991076	178
LOC1277772	2	4.1195	0.485496	0	1.45915	620
LOC133393649	1	1.98	0.505051	0	0	297
LOC1269299	1	1.924	0.519751	0	0	471
LOC133393061	3	2.08095	1.44165	0	1.18862	1356
LOC1277773	5	2.40133	2.08218	0	0.949572	691
LOC1270810	2	1.965	1.01781	0	0.977217	469
LOC133393021	2	3.54333	0.56444	0	1.04107	502
LOC1270811	2	1.95733	1.0218	0	0.666667	435
LOC1280097	2	1.95983	1.02049	0	0.534445	877
LOC1273460	5	2.9656	1.686	0	0.960377	2143
LOC1270812	2	3.0975	0.645682	0	0.933608	1073
LOC133393024	2	1.886	1.06045	0	0.650022	499
LOC1270813	2	1.99322	1.0034	0	0.561185	750
LOC1280099	2	5.239	0.381752	0	1.32218	224
LOC1277777	2	1.444	1.38504	0	0.325011	983
LOC4576322	2	1.87156	1.06863	0	0.918296	1020
LOC1270814	2	2	1	0	0.811278	633
LOC4576638	2	4.11267	0.486302	0	0.569452	732
LOC1273778	2	1.998	1.001	0	0.764396	2368
LOC133393067	2	1.98	1.0101	0	0.864787	1070
LOC1273779	2	1.999	1.0005	0	0.543564	512
LOC1273424	2	3.336	0.59952	0	0.84049	1209
LOC1277425	2	2	1	0	0.954434	343
LOC1277193	2	4.05	0.493827	0	1.45915	755
LOC4576053	5	3.08968	1.61829	0	0.853313	680
LOC1270271	2	1.998	1.001	0	1.9183	988
LOC1273468	2	1.9968	1.0016	0	0.826047	1583
LOC1277427	1	1	1	0	0.918296	583
LOC1270231	2	1.971	1.01471	0	0.459148	280
LOC4576096	2	1.987	1.00654	0	0.721928	1310
LOC1270273	1	1.992	0.502008	0	0	208
LOC133390991	2	2	1	0	0.591673	293
LOC1273196	2	1.96	1.02041	0	0.644071	1109
LOC1270589	2	4.14333	0.482703	0	1	1435
LOC1277115	2	3.2635	0.612839	0	0.325011	1411
LOC1270507	2	1.986	1.00705	0	1.25163	650
LOC1281671	1	1.978	0.505561	0	0.468996	364
LOC5667986	3	3.63867	0.824478	0	0.684324	4795
LOC1277158	2	1.95725	1.02184	0	0.863121	679
LOC11175751	2	1.98233	1.00891	0	0.473851	550
LOC1270277	1	2	0.5	0	0	560
LOC5667672	2	3.58367	0.558088	0	1.30818	535
LOC1281907	2	1.602	1.24844	0	0.967841	2049
LOC5667908	2	2.324	0.860585	0	0.509155	2207
LOC1270239	2	4.08489	0.489609	0	1.45915	1931
LOC1281909	2	1.97929	1.01047	0	0.86728	690
LOC1281320	2	1.878	1.06496	0	1.45915	426
LOC5667320	2	3.292	0.607533	0	0.216674	1005
LOC4577943	2	1.99267	1.00368	0	1.10742	525
LOC11175717	2	2	1	0	0.970951	809
LOC11175799	1	1.994	0.501505	0	0	65
LOC1281364	2	1.98775	1.00616	0	0	86
LOC4577985	2	1.928	1.03734	0	1.75	542
LOC11175718	2	2	1	0	1.61433	541
LOC3290701	1	1.95767	0.510812	0	0	263
LOC1281050	8	6.586	1.2147	0	0.5	516
LOC1281010	2	1.9885	1.00578	0	1.80206	1560
LOC133394374	2	1.94829	1.02654	0	0.585208	595
LOC5668170	2	1.95067	1.02529	0	0.777508	641
LOC5667367	2	3.4624	0.577634	0	0.867561	528
LOC1281094	1	1.979	0.505306	0	0	970
LOC5668130	2	1.9475	1.02696	0	0.814684	654
LOC1278773	3	2.4076	1.24605	0	0.355004	1921
LOC1274774	2	1.99933	1.00033	0	0.918296	391
LOC1275892	2	2	1	0	1.18628	843
LOC133391728	2	1.988	1.00604	0	1.16372	302
LOC11175449	2	1.976	1.01215	0	0.918296	607
LOC5668173	1	1.962	0.509684	0	0	505
LOC4577320	2	1.956	1.02249	0	0.591673	373
LOC3290433	2	1.98177	1.0092	0	1.02714	1820
LOC5668174	2	1.964	1.01833	0	0.509221	1180
LOC133394024	2	2	1	0	0.970951	1073
LOC3290161	2	1.994	1.00301	0	0	369
LOC1271580	2	1.934	1.03413	0	1.33415	622
LOC1271895	2	4.282	0.467071	0	0	980
LOC1274463	1	1.931	0.517866	0	0	206
LOC1271581	2	2	1	0	0.721928	982
LOC1271540	2	1.952	1.02459	0	0.591673	753
LOC1271896	3	4.96836	0.603821	0	1.72193	1537
LOC1271814	2	1.934	1.03413	0	0.650022	443
LOC133391102	2	2.92133	0.684619	0	0.91937	358
LOC5668136	2	1.967	1.01678	0	0.764947	1024
LOC5667059	2	1.91	1.04712	0	0.650022	93
LOC133391103	1	1	1	0	0.650022	550
LOC133391418	5	4.368	1.14469	0	1.45915	264
LOC5668178	2	1.974	1.01317	0	0.591673	451
LOC133391105	2	1.998	1.001	0	1.44882	235
LOC1278193	1	1.88	0.531915	0	1.25163	823
LOC1275545	2	2.72033	0.735204	0	0.94023	2245
LOC1278112	2	2	1	0	0.468996	32
LOC1278153	2	1.966	1.01729	0	0.864787	497
LOC3290167	2	2	1	0	0	633
LOC1275819	2	2	1	0	1.6645	3704
LOC1274468	2	3.48	0.574713	0	1.27859	1291
LOC133391107	2	1.992	1.00402	0	0.650022	360
LOC3290169	2	2	1	0	0	548
LOC1275549	1	1	1	0	0.811278	586
LOC1275236	2	1.998	1.001	0	1.95021	3495
LOC11176130	2	3.83733	0.521195	0	1.20797	1520
LOC11176131	2	1.934	1.03413	0	0.295837	1275
LOC3291473	1	1.884	0.530786	0	0	74
LOC3291475	2	1.998	1.001	0	0	112
LOC133392182	2	2.234	0.895255	0	0.543564	115
LOC1272540	2	1.998	1.001	0	0.881291	356
LOC3291478	2	1.9861	1.007	0	0.685533	962
LOC1276500	1	1	1	0	1	872
LOC133392144	2	1.944	1.02881	0	0.739447	171
LOC1272501	2	4.9	0.408163	0	0.991076	62
LOC4578366	2	2	1	0	0.998636	360
LOC4578051	2	3.5026	0.571004	0	1.13576	1071
LOC133392145	2	1.874	1.06724	0	1.79248	1470
LOC1272502	1	1	1	0	0.543564	627
LOC3291124	2	1.98397	1.00808	0	0.983147	1309
LOC4578011	2	1.99036	1.00484	0	0.386527	826
LOC1276544	2	3.48429	0.574006	0	1.06398	498
LOC1276270	2	2.61113	0.765953	0	0.63366	1226
LOC1272270	2	1.99617	1.00192	0	1.37878	84
LOC1276545	2	1.997	1.0015	0	0.459148	707
LOC1272230	2	1.97986	1.01017	0	0.280728	589
LOC1272505	3	6.522	0.459982	0	0.650022	845
LOC1279469	2	1.99175	1.00414	0	1.25163	103
LOC1269910	2	2.81533	0.710395	0	0.7027	1198
LOC1276506	2	2	1	0	0.591673	1662
LOC1276273	2	2	1	0	0.764205	225
LOC1272548	2	1.874	1.06724	0	1.9183	1252
LOC1279198	2	2.672	0.748503	0	0.663692	399
LOC1269994	2	1.947	1.02722	0	0.591673	965
LOC1272234	5	2.01018	2.48733	0	0.638922	1507
LOC1272509	2	1.9395	1.03119	0	0	1190
LOC1269913	5	7.162	0.698129	0	0.5596	338
LOC1276236	2	1.968	1.01626	0	0.811278	808
LOC1269600	1	1.986	0.503525	0	0	1541
LOC5666791	2	4.2435	0.471309	0	0.756571	146
LOC1269602	2	2.61657	0.764359	0	0.814633	1270
LOC5666753	1	1.906	0.524659	0	0	25
LOC1280440	2	1.5	1.33333	0	0.93326	917
LOC1280796	2	4.362	0.458505	0	0.918296	154
LOC1269330	1	1.924	0.519751	0	0	889
LOC4575985	5	4.43217	1.12812	0	1.08496	573
LOC1280759	2	1.94467	1.02845	0	0.827964	874
LOC1269334	2	1.965	1.01781	0	0.405639	1769
LOC5666759	3	2.48686	1.20634	0	0.674741	1440
LOC1277892	2	2.6893	0.743689	0	1.00477	670
LOC1269337	2	2	1	0	0.979869	685
LOC1273893	2	2	1	0	0.936365	1331
LOC1273811	5	2.82	1.77305	0	0.576525	1069
LOC1270971	1	1.913	0.522739	0	0	1442
LOC133393100	1	1.986	0.503525	0	0	270
LOC1277853	2	1.9405	1.03066	0	0.968141	717
LOC1273894	2	4.40725	0.453798	0	0.844275	349
LOC1280136	2	2.39889	0.833719	0	0.793398	1885
LOC1277814	2	1.989	1.00553	0	0.918296	584
LOC1273814	2	1.9955	1.00226	0	1.95021	3017
LOC1270974	3	5.29	0.567108	0	1.15678	916
LOC133393459	2	1.9665	1.01704	0	1	604
LOC1277541	2	4.20122	0.476052	0	0.620847	1363
LOC1273500	2	1.99333	1.00334	0	0.882623	404
LOC133393186	2	1.97575	1.01227	0	1.4906	1015
LOC1270935	5	5.642	0.886211	0	1.68948	569
LOC1270621	1	1.96	0.510204	0	0	27
LOC4576172	5	4.442	1.12562	0	1.37878	93
LOC1270623	1	1.914	0.522466	0	0.382103	774
LOC1270979	2	1.994	1.00301	0	0.863121	431
LOC1273231	5	2.6285	1.90223	0	0.648174	7201
LOC4576132	2	4.296	0.465549	0	1.37878	480
LOC1273232	2	1.9946	1.00271	0	1.14884	741
LOC4576133	2	1.9965	1.00175	0	0.650022	406
LOC4576134	2	4.534	0.441112	0	1.10334	744
LOC1277236	2	1.96889	1.0158	0	0.482839	2175
LOC1273277	1	1.866	0.535906	0	0	100
LOC1273237	2	4.362	0.458505	0	0.591673	461
LOC5667750	2	1.976	1.01215	0	1.36479	2289
LOC1273278	1	1	1	0	0	754
LOC11175830	2	1.984	1.00806	0	1.62473	210
LOC1270398	2	1.98118	1.0095	0	0.664588	1989
LOC5667793	1	1.934	0.517063	0	0.954434	830
LOC5667794	2	2	1	0	0	1413
LOC1270399	2	1.96906	1.01571	0	0.781106	4336
LOC5667753	2	2.58936	0.772391	0	0.484044	1722
LOC5667754	2	1.898	1.05374	0	0.591673	374
LOC1281715	2	4.0025	0.499688	0	1.46283	603
LOC11175562	2	2.34939	0.851284	0	0.962722	816
LOC5667400	2	3.268	0.611995	0	1.35117	2432
LOC11175836	2	1.33	1.50376	0	1.07698	100
LOC1281757	2	1.99504	1.00249	0	1.29289	625
LOC1281483	2	1.981	1.00959	0	0.503258	1059
LOC5667757	2	1.994	1.00301	0	0.619382	307
LOC11175563	2	1.992	1.00402	0	0.520426	578
LOC1281443	2	1.986	1.00705	0	1.45915	129
LOC133391843	3	5.14	0.583658	0	1.35164	119
LOC5667484	1	1.878	0.532481	0	0.650022	160
LOC1281485	5	4.06431	1.23022	0	1.28416	2664
LOC1281444	2	2.52492	0.792105	0	1.07911	1355
LOC133391885	2	1.984	1.00806	0	1.45915	249
LOC1281171	2	1.99133	1.00435	0	0.918296	577
LOC133391844	2	1.983	1.00857	0	0.595809	576
LOC11175524	5	2.72593	1.83423	0	0.924073	771
LOC133391886	2	1.992	1.00402	0	1.45915	249
LOC5667719	2	1.7756	1.12638	0	1.02375	1684
LOC1281172	2	4.098	0.488043	0	0.650022	396
LOC133391845	2	1.98067	1.00976	0	0.595809	576
LOC133391887	2	1.986	1.00705	0	1.45915	249
LOC11175567	2	4.232	0.47259	0	1.25163	275
LOC5667487	2	3.37333	0.592885	0	0	701
LOC133391846	2	1.94333	1.02916	0	0.793199	514
LOC5668291	2	3.3985	0.588495	0	0.838373	624
LOC5668250	2	2.14503	0.932389	0	0.922534	3190
LOC1278811	1	1	1	0	0.863121	1199
LOC133394414	2	1.8955	1.05513	0	1.30045	1208
LOC133391889	2	1.98217	1.009	0	1.46251	532
