gene_id	obs_max_nt_homopolymer	mean_expected_max_nt_homopolymer	SI	total_risky	mean_codon_entropy	gene_length
ANIA_09079	2	1.992	1.00402	0	1.45915	294
ANIA_04697	2	1.994	1.00301	0	0.811278	486
ANIA_00074	2	2	1	0	0.985228	376
ANIA_00976	2	1.985	1.00756	0	0.948019	466
ANIA_09093	1	1.982	0.504541	0	0	233
ANIA_04257	2	2	1	0	1	547
ANIA_00309	1	2	0.5	0	0.468996	107
ANIA_09328	2	1.992	1.00402	0	2.25163	654
ANIA_03005	2	2	1	0	1	796
ANIA_10457	5	5.592	0.894134	0	1.75	776
ANIA_05759	2	4.952	0.403877	0	1.45915	884
ANIA_04733	2	2	1	0	0	321
ANIA_03674	2	1.994	1.00301	0	0.985228	88
ANIA_04259	2	1.998	1.001	0	1.15678	459
ANIA_07706	2	1.988	1.00604	0	1	225
ANIA_06186	2	2	1	0	0.591673	941
ANIA_00766	1	1.998	0.500501	0	0	661
ANIA_00092	2	2	1	0	1	806
ANIA_09132	2	2	1	0	1.29879	1563
ANIA_07475	5	4.862	1.02838	0	1.45915	793
ANIA_00782	2	4.506	0.443853	0	0.650022	1139
ANIA_01367	2	2	1	0	0	799
ANIA_01380	2	1.988	1.00604	0	0.985228	658
ANIA_07262	2	1.992	1.00402	0	1.5	1592
ANIA_03692	2	1.974	1.01317	0	1.55666	405
ANIA_03926	2	5.022	0.398248	0	0.918296	522
ANIA_06664	2	1.99	1.00503	0	1.58496	450
ANIA_00095	2	4.892	0.408831	0	1.45915	552
ANIA_04311	2	1.994	1.00301	0	0.650022	413
ANIA_08076	2	3.622	0.552181	0	0.492614	2044
ANIA_04981	2	5.214	0.383583	0	1.22219	513
ANIA_02884	2	1.976	1.01215	0	1.84237	525
ANIA_07039	1	1	1	0	0	555
ANIA_04080	2	4.766	0.419639	0	1.58496	378
ANIA_00573	2	1.994	1.00301	0	1.59941	1076
ANIA_06228	2	1.983	1.00857	0	1.40468	1524
ANIA_06241	2	5.334	0.374953	0	1.28064	659
ANIA_03731	2	2	1	0	1	690
ANIA_10515	1	1	1	0	0.918296	663
ANIA_06015	2	1.952	1.02459	0	1.9183	521
ANIA_06242	2	2	1	0	0	174
ANIA_05583	2	1.978	1.01112	0	0.811278	306
ANIA_08802	2	1.994	1.00301	0	1.14884	346
ANIA_04330	2	2	1	0	0.94566	724
ANIA_10070	2	2	1	0	0.650022	223
ANIA_02889	2	2	1	0	0	843
ANIA_03060	2	1.97	1.01523	0	1.79248	125
ANIA_09157	2	1.998	1.001	0	1.25163	628
ANIA_07760	5	5.072	0.985804	0	1.79248	455
ANIA_06708	2	1.988	1.00604	0	0.918296	360
ANIA_00153	2	2	1	0	0.988699	427
ANIA_01880	1	1.982	0.504541	0	0	470
ANIA_03751	2	1.99	1.00503	0	0.591673	883
ANIA_06937	2	1.965	1.01781	0	2.18201	616
ANIA_08823	2	4.956	0.403551	0	0	252
ANIA_03526	2	2	1	0	0	429
ANIA_06725	1	1	1	0	0.918296	43
ANIA_06478	1	1.988	0.503018	0	0	182
ANIA_08825	5	5.533	0.903669	0	1.40715	980
ANIA_03755	2	2	1	0	0.940286	495
ANIA_02697	2	1.974	1.01317	0	1.44882	584
ANIA_05640	2	1.942	1.02987	0	2.25163	1068
ANIA_04815	1	1.942	0.514933	0	0	261
ANIA_06280	2	2	1	0	0.839883	929
ANIA_02270	2	5.1	0.392157	0	0	880
ANIA_05641	2	6.49	0.308166	0	0	636
ANIA_07093	2	2	1	0	0.985228	345
ANIA_07327	1	1	1	0	1	178
ANIA_08841	2	1.95	1.02564	0	1.45915	463
ANIA_00388	2	1.99	1.00503	0	1.55666	562
ANIA_05169	2	5.042	0.396668	0	1.45915	792
ANIA_07783	3	5.044	0.594766	0	1.9183	1788
ANIA_01448	5	3.314	1.50875	0	1.2744	653
ANIA_05430	2	5.739	0.348493	0	1.35478	440
ANIA_04832	1	1	1	0	0.863121	414
ANIA_02521	3	5.02	0.59761	0	1.45915	565
ANIA_01449	2	1.994	1.00301	0	1	232
ANIA_05204	3	3.635	0.825309	0	1.15597	509
ANIA_07786	2	1.948	1.02669	0	2.25163	148
ANIA_07820	2	1.976	1.01215	0	1.84237	433
ANIA_06073	2	4.928	0.405844	0	1.55666	307
ANIA_02277	3	5.036	0.595711	0	1.79248	428
ANIA_05648	5	3.205	1.56006	0	1.75163	842
ANIA_10788	5	4.818	1.03778	0	1.9183	376
ANIA_01713	2	1.986	1.00705	0	1.75	789
ANIA_09199	2	4.904	0.40783	0	0.650022	493
ANIA_05649	2	4.319	0.46307	0	0.625815	1720
ANIA_03778	2	1.986	1.00705	0	0.863121	709
ANIA_02753	2	3.28	0.609756	0	0.625815	134
ANIA_11174	5	5.014	0.997208	0	1.79248	749
ANIA_08388	24	7.588	3.16289	1	0	382
ANIA_07610	2	1.994	1.00301	0	1.14884	875
ANIA_11176	5	5.546	0.901551	0	1.29546	244
ANIA_05451	2	1.98	1.0101	0	1.25163	440
ANIA_02101	2	5.368	0.372578	0	0.985228	1010
ANIA_01697	2	1.954	1.02354	0	1.95021	765
ANIA_05225	2	1.954	1.02354	0	1	699
ANIA_08210	5	5.384	0.928678	0	1.59906	1789
ANIA_08190	5	5.518	0.906125	0	1.90564	1086
ANIA_09464	2	2	1	0	0.985228	236
ANIA_02069	2	1.972	1.0142	0	1.84237	55
ANIA_02984	5	3.041	1.6442	0	1.18872	534
ANIA_01259	2	2	1	0	0.991076	673
ANIA_04416	1	1.984	0.504032	0	0	273
ANIA_10615	5	5.06667	0.986842	0	1.77589	554
ANIA_03798	5	5.03	0.994036	0	1.45915	372
ANIA_04169	1	1	1	0	0.918296	70
ANIA_00461	2	1.975	1.01266	0	1.79744	435
ANIA_00909	1	2	0.5	0	0.468996	597
ANIA_05456	2	1.992	1.00402	0	1.44882	329
ANIA_07843	2	1.5	1.33333	0	0.234498	138
ANIA_03372	2	1.994	1.00301	0	0.954434	594
ANIA_04859	1	1	1	0	1	782
ANIA_00463	2	2	1	0	1	2132
ANIA_05685	5	6.646	0.752332	0	0.650022	156
ANIA_04646	2	1.946	1.02775	0	1.9183	99
ANIA_03607	2	1.972	1.0142	0	1	417
ANIA_05919	2	1.986	1.00705	0	1.9183	603
ANIA_10171	2	1.99	1.00503	0	1.44882	816
ANIA_08197	3	5.05733	0.593198	0	1.43191	477
ANIA_03375	5	6.826	0.732493	0	0.650022	466
ANIA_07159	2	1.984	1.00806	0	0.985228	658
ANIA_02338	2	1.982	1.00908	0	1.45915	304
ANIA_05709	2	1.998	1.001	0	0.94566	537
ANIA_06823	2	2	1	0	0.918296	452
ANIA_01293	5	5.074	0.985416	0	1.45915	246
ANIA_08234	2	1.994	1.00301	0	1.45915	286
ANIA_06825	2	1.94	1.03093	0	0.918296	241
ANIA_08710	5	5.116	0.977326	0	1.79248	425
ANIA_00504	1	1	1	0	0.543564	393
ANIA_00698	2	4.508	0.443656	0	0.234498	726
ANIA_10191	2	3.011	0.664231	0	0.784159	1631
ANIA_03167	5	6.58	0.759878	0	0.650022	586
ANIA_04894	1	1	1	0	0.954434	1100
ANIA_00946	2	2	1	0	0.931561	774
ANIA_10880	2	1.994	1.00301	0	1.97494	308
ANIA_07867	2	1.984	1.00806	0	0.985228	651
ANIA_07440	1	1	1	0	0.591673	454
ANIA_04455	2	1.5	1.33333	0	0.440646	390
ANIA_03643	1	1.998	0.500501	0	0	1608
ANIA_06597	2	2	1	0	0.985228	452
ANIA_01120	5	5.16111	0.968784	0	1.50679	455
ANIA_02146	5	6.728	0.743163	0	0.918296	351
ANIA_00276	2	1.998	1.001	0	0.918296	589
ANIA_04472	2	1.976	1.01215	0	0.918296	400
ANIA_07231	2	1.942	1.02987	0	1.9183	519
ANIA_01811	2	1.952	1.02459	0	1.25163	663
ANIA_04721	2	1.992	1.00402	0	2.25163	1241
ANIA_02163	2	1.99	1.00503	0	1.45915	283
ANIA_00982	5	5.152	0.970497	0	1.25163	401
ANIA_00983	2	2.809	0.711997	0	0.325011	316
ANIA_08736	2	2.584	0.773994	0	2.5	182
ANIA_00757	2	4.65	0.430108	0	1.25163	990
ANIA_08062	2	1.994	1.00301	0	2.12193	327
ANIA_05078	2	2	1	0	0.970951	280
ANIA_06867	2	1.99	1.00503	0	1.40564	654
