gene_id	obs_max_nt_homopolymer	mean_expected_max_nt_homopolymer	SI	total_risky	mean_codon_entropy	gene_length
YOR267C	2	2	1	0	0	759
YCL008C	2	4.094	0.48852	0	1	385
YLR337C	5	3.9105	1.27861	0	1.42093	817
YDR233C	2	2	1	0	0	295
YKL100C	5	9.096	0.549692	0	1	587
YKR098C	2	1.95	1.02564	0	0.954434	717
YDR299W	2	2	1	0	0.468996	534
YDL005C	2	2	1	0	0.489934	431
YLR256W	2	2	1	0	0.991076	1502
YKR063C	1	1	1	0	0.543564	502
YIL156W	2	3.04	0.657895	0	0.729574	1071
YKL139W	2	2	1	0	0	528
YIL152W	1	2	0.5	0	0	235
YLR095C	2	2	1	0	0.99403	812
YJL207C	8	9.078	0.881251	0	0.918296	2014
YKR005C	2	1.976	1.01215	0	1.58496	525
YPL009C	2	2	1	0	0.249882	1038
YDR333C	1	1	1	0	0	723
YGL227W	1	1	1	0	0.985228	958
YLR437C	2	1.999	1.0005	0	0.591673	133
YDL167C	2	2	1	0	0.771782	719
YMR307W	2	1.985	1.00756	0	1.45288	559
YPL063W	2	4.44	0.45045	0	1.14884	476
YEL033W	23	10.388	2.21409	1	0.543564	139
YCR067C	2	1.986	1.00705	0	0.5	1065
YPL190C	2	1.77733	1.12528	0	0.634847	802
YPL036W	2	1.99	1.00503	0	1.37878	947
YGL008C	2	2	1	0	1.5	918
YNL161W	2	2	1	0	0.962765	756
YFL034W	1	1	1	0	0.650022	1073
YNL138W	2	4.13	0.484262	0	0.918296	526
YKL204W	5	4.11	1.21655	0	1.35539	632
YNR031C	2	1.984	1.00806	0	0.985228	1579
YGL066W	2	1.66667	1.2	0	0.528568	657
YFR016C	2	2	1	0	0	1233
YBR162C	2	1.994	1.00301	0	1.40564	455
YPR095C	1	1.996	0.501002	0	0.954434	1226
YMR030W	6	9.146	0.656024	0	1	376
YOR144C	1	1	1	0	0.918296	791
YMR273C	2	2	1	0	0	915
YJL065C	2	2	1	0	1	167
YDR099W	2	2	1	0	0.787127	273
YAL014C	2	2.62	0.763359	0	2.58496	255
YDR068W	1	1	1	0	0.863121	310
YLL013C	2	2	1	0	0.898253	879
YDR464W	5	10.204	0.490004	0	0.985228	1435
YER111C	2	2	1	0	0.954434	1093
YML049C	2	2	1	0	0.543564	1361
YGR079W	1	1	1	0	0.985228	370
YGL197W	2	1.972	1.0142	0	1.45915	1487
YDR145W	2	2	1	0	0.88142	539
YBR278W	2	2	1	0	0.650022	201
YDR406W	2	1.998	1.001	0	1.40564	1529
YBR135W	2	2	1	0	0.988699	150
YER177W	2	1.998	1.001	0	0	267
YOR279C	2	1.976	1.01215	0	0.918296	310
YBR108W	2	2	1	0	0.99403	947
YGR017W	1	1	1	0	0.650022	297
YOR113W	2	2	1	0	0.901177	914
YBR212W	2	2	1	0	0.515585	672
YDL048C	2	1.998	1.001	0	0.918296	490
YJL115W	2	2	1	0	0.954434	279
YBL011W	2	2	1	0	0.764205	759
YPL232W	2	2	1	0	1.35164	290
YKR075C	2	1.904	1.05042	0	0.918296	307
YHR149C	2	2	1	0	0.918296	734
YIR018C-A	18	9.124	1.97282	1	0	45
YML010W	1	1	1	0	0.954434	1063
YLR206W	2	2	1	0	0.795154	613
YKL112W	2	2	1	0	0.918296	731
YGR279C	2	1.978	1.01112	0	1.45915	386
YOL078W	1	1	1	0	0.985228	1176
YLR049C	2	1.978	1.01112	0	0.650022	428
YDR310C	2	1.886	1.06045	0	1.45915	1062
YAR042W	2	2	1	0	0	1188
YLR072W	2	2	1	0	1.55459	693
YLR449W	2	2	1	0	0.503258	392
YBR078W	2	1.99	1.00503	0	1.14884	429
YLR114C	1	1	1	0	0.985228	764
YOR156C	2	2	1	0	0	726
YBR112C	2	2	1	0	0.771738	966
YER158C	2	1.99	1.00503	0	1.84237	573
YNL273W	2	2	1	0	0.650022	1238
YMR227C	2	1.66667	1.2	0	0.95492	590
YBL023C	2	1.982	1.00908	0	1.45915	868
YML053C	2	2	1	0	0.814945	212
YJL123C	2	2	1	0	0.988699	478
YGL178W	2	2	1	0	0.591673	859
YGR187C	2	2	1	0	0.985228	394
YDR122W	1	2	0.5	0	0	1064
YNL058C	2	2	1	0	0.503258	316
YJL073W	2	2	1	0	0.811278	645
YBL081W	2	2	1	0	0	368
YNL311C	2	2	1	0	0.985228	763
YLL021W	2	2	1	0	1	1466
YJL019W	1	1.5	0.666667	0	0.459148	682
YPR018W	2	2	1	0	0.863121	606
YDL025C	2	1.93	1.03627	0	0.985228	620
YPL083C	2	2	1	0	0	467
YLR353W	1	1.98	0.505051	0	1.45915	603
YNL054W	2	1.66667	1.2	0	0.864232	1165
YJR086W	2	2	1	0	0.985228	110
YIR023W	2	2	1	0	0.97613	970
YNL027W	2	2	1	0	0.996792	678
YOR229W	1	1	1	0	0	467
YBR086C	2	1.976	1.01215	0	1.08958	946
YNL154C	2	2	1	0	0.985228	546
YOL051W	2	2	1	0	0.872528	1081
YMR089C	5	4.846	1.03178	0	1.65774	825
YBR059C	2	1.984	1.00806	0	1.29248	1108
YOR329C	2	2.71267	0.737282	0	0.951399	872
YAR050W	2	1.974	1.01317	0	1.9183	1537
YDR130C	2	1.998	1.001	0	0.918296	291
YDR080W	6	5.022	1.19474	0	0.719749	992
YJL162C	2	2	1	0	0.995727	583
YHL025W	2	2	1	0	0.918296	332
YPR022C	2	2	1	0	0.836641	1133
YPL256C	2	2	1	0	0	545
YKL198C	2	4.058	0.492854	0	1	662
YHR030C	2	2	1	0	0.896038	484
YOR195W	2	2	1	0	0.650022	821
YMR185W	2	1.966	1.01729	0	1.45915	981
YJR090C	2	2	1	0	0.811278	1151
YKL105C	1	1	1	0	0.811278	1132
YHR165C	5	4.48867	1.11392	0	1.39153	2413
YHR161C	2	2	1	0	0.936667	637
YPL229W	2	2	1	0	0.918296	206
YML034W	1	1	1	0	0.439497	834
YKL028W	2	1.66667	1.2	0	0.641795	482
YNL197C	2	1.998	1.001	0	0.918296	661
YDR369C	1	1	1	0	0.650022	854
YKL109W	2	2	1	0	0.591673	554
YML103C	2	2	1	0	0.503258	1655
YGR237C	2	1.938	1.03199	0	0.863121	785
YGR233C	2	2	1	0	0.991076	1178
YDR303C	2	1.956	1.02249	0	1.45915	885
YDL106C	2	2	1	0	0.543564	559
YER047C	2	2	1	0	0	897
YEL007W	2	2	1	0	0.586291	666
YNR067C	2	1.984	1.00806	0	1.9183	1117
YDR069C	2	2	1	0	0.863121	926
YDR173C	1	1	1	0	0.477217	355
YLR403W	1	1	1	0	0.99403	683
YIL030C	2	2	1	0	1	1319
YCR033W	2	1.994	1.00301	0	1.9183	1226
YLR196W	5	9.306	0.537288	0	0.650022	576
YHR077C	1	1	1	0	0.811278	1089
YMR135C	1	2	0.5	0	0	455
YLL010C	2	2	1	0	0.954434	427
YKR102W	2	1.984	1.00806	0	2.23593	1169
YMR216C	2	2	1	0	0.918296	742
YKL032C	2	1.9748	1.01276	0	1.04816	597
YAL019W	1	1	1	0	0.954434	1131
YPR065W	2	1.998	1.001	0	0.985228	368
YAL011W	1	1	1	0	0.954434	625
YNL308C	2	2	1	0	0.985228	591
YPL237W	5	9.175	0.544959	0	0.918296	285
YKL171W	2	1.98	1.0101	0	0.650022	928
YKR072C	1	1	1	0	0.870864	562
YOL013C	1	1	1	0	0.991076	551
YLR238W	2	1.994	1.00301	0	2.25163	478
YKR045C	2	2	1	0	0.970951	183
YIR016W	2	1.494	1.33869	0	1.38033	265
YLR207W	2	2	1	0	0	833
YIL130W	2	2	1	0	0.873056	964
YLR073C	1	1.992	0.502008	0	0.863121	200
YNL016W	2	2	1	0	0.829946	453
YOR372C	2	2	1	0	0.56651	554
YNL143C	30	11.88	2.52525	1	0	130
YLR042C	2	1.964	1.01833	0	1.58496	161
YGR241C	2	2	1	0	0.985228	568
YOL148C	2	1.979	1.01061	0	1.05242	604
YMR047C	2	1.999	1.0005	0	0.817625	1113
YGL044C	2	2	1	0	0.918296	296
YBR017C	1	1	1	0	0	918
YHR119W	2	2	1	0	0.650022	1080
YMR016C	2	1.994	1.00301	0	0.969831	785
YGL013C	2	2	1	0	0.721928	1068
YER028C	2	1.968	1.01626	0	1.79248	394
YPL014W	5	4.172	1.19847	0	0.918296	381
YCR014C	2	2	1	0	0	582
YGR249W	2	2	1	0	0.543564	456
YDR473C	1	1	1	0	0.650022	469
YLR361C-A	2	2	1	0	0	98
YMR070W	2	1.9652	1.01771	0	0.956481	490
YOL144W	2	2	1	0	0.503258	484
YMR043W	2	1.75	1.14286	0	0.775384	286
YBR140C	2	2	1	0	0.954434	3092
YJL078C	2	1.996	1.002	0	1.83659	881
YHR211W	2	1.996	1.002	0	1.29879	1075
YER155C	2	1.996	1.002	0	1.40564	2167
YDR477W	2	1.998	1.001	0	0.77935	633
YPR042C	2	2	1	0	0.295837	1075
YLR177W	2	2	1	0	0.749595	628
YDR289C	1	1	1	0	0.693646	409
YNL216W	2	1.98	1.0101	0	0.764205	827
YOR014W	2	1.988	1.00604	0	1.75343	757
YKL129C	6	4.152	1.44509	0	1.45915	1272
YPR185W	2	2	1	0	0.845351	738
YIL119C	2	2	1	0	0.918296	407
YOL087C	2	1.972	1.0142	0	0.918296	1116
YDL053C	2	2	1	0	0.985228	185
YPR154W	2	2	1	0	0	215
YPL026C	2	2	1	0	0.684038	502
YFL024C	2	1.98733	1.00637	0	1.10234	832
YDL153C	2	2	1	0	0.534819	610
YGL056C	2	1.98	1.0101	0	1.45915	527
YCR084C	2	1.996	1.002	0	1.15339	713
YDR389W	2	2	1	0	0.918296	654
YGL025C	2	2	1	0	0.650022	397
YNL186W	2	2	1	0	0.991076	792
YPL184C	2	2	1	0	0.901703	612
YCR026C	1	1.966	0.508647	0	0	742
YNR052C	2	2	1	0	0.992017	433
YDR081C	2	1.947	1.02722	0	0.795837	925
YNL124W	2	2	1	0	1	492
YGL083W	2	1.978	1.01112	0	1	804
YDR054C	1	1	1	0	0.954434	295
YFR033C	2	1.5	1.33333	0	0.890709	147
YNL251C	2	2	1	0	0.954434	575
YGL021W	2	1.988	1.00604	0	1.79248	760
YBR129C	2	1.946	1.02775	0	0.863121	328
YOR138C	2	2	1	0	0.591673	671
