gene_id	obs_max_nt_homopolymer	mean_expected_max_nt_homopolymer	SI	total_risky	mean_codon_entropy	gene_length
neurog1	2	1.996	1.002	0	0.468996	228
LOC100496785	2	1.994	1.00301	0	1.14884	1469
irx1	2	1.998	1.001	0	1.45727	467
serbp1	2	2	1	0	0.996792	377
ldlr	2	1.992	1.00402	0	1.25163	894
kcnk4	2	2	1	0	0	165
znfx1	2	2	1	0	0.650022	1889
tshz3	1	1.99933	0.500167	0	0.94566	1077
kcnk7	2	2.508	0.797448	0	1.45915	322
rad54l2	2	2	1	0	0.863121	1396
LOC100493515	1	1.962	0.509684	0	0	333
bhlhe22	2	1.976	1.01215	0	0.918296	296
bhlhe23	2	2	1	0	0	202
fbxo41	2	1.914	1.04493	0	1.25163	809
arid1b	2	1.99464	1.00269	0	1.07203	2364
c11orf58	2	2	1	0	0.591673	83
ilf3	2	1.9958	1.0021	0	0.949083	908
tpcn1	4	2.5065	1.59585	0	1.58496	798
fbxo46	5	5.846	0.855286	0	1.84644	450
c3orf49	2	1.97	1.01523	0	0.918296	70
phc2	2	2.89086	0.691836	0	1.05677	744
phc3	2	1.99567	1.00217	0	1.53049	973
pla2g2d	2	2.572	0.777605	0	0.650022	147
mak16	2	2	1	0	1	300
ddx17	5	5.531	0.903996	0	1.41006	609
topors	5	9.122	0.548125	0	0.863121	998
foxp2	2	2	1	0	0.909022	654
nefl	2	2	1	0	1	184
foxh1	2	1.96	1.02041	0	1.45915	515
nefm	2	2	1	0	0.985228	914
foxd1	2	1.966	1.01729	0	0.650022	329
LOC100494823	2	2.528	0.791139	0	1.45915	310
u2af1	2	1.998	1.001	0	0.918296	65
brwd1	2	1.969	1.01574	0	2.07711	1958
LOC116410969	2	1.91	1.04712	0	1.45915	1551
brwd3	2	1.998	1.001	0	0.770655	1777
LOC116406901	2	1.906	1.04932	0	0.650022	1581
ttc24	2	2	1	0	0.591673	694
efnb1	2	1.992	1.00402	0	1.43552	42
gpr37l1	2	1.97	1.01523	0	0.918296	258
epb41l2	2	2	1	0	0.650022	37
LOC100144954	8	5.45344	1.46696	0	1.48205	284
itpka	3	5.036	0.595711	0	1.9183	470
kiaa0232	2	1.977	1.01163	0	1.6645	1370
LOC101733157	2	1.966	1.01729	0	1	738
fgfr1	1	1	1	0	0.863121	814
fga	2	1.979	1.01061	0	0.974409	761
noxo1.1	2	1.98	1.0101	0	1.45915	490
krt78.2	5	4.272	1.17041	0	1.53936	660
sos2	3	4.87	0.616016	0	1.45915	1333
stxbp5l	5	5.207	0.960246	0	1.44882	1161
zgpat	2	2	1	0	0.845351	516
zfhx4	5	4.2301	1.18201	0	0.954345	3559
tnik	2	1.9734	1.01348	0	1.22957	1323
krt78.7	2	4.946	0.404367	0	0.650022	613
LOC101731813	2	4.897	0.408413	0	0	459
LOC100495518	2	2.49	0.803213	0	1.45915	505
hmx1	2	2	1	0	0	281
LOC116411074	2	2.476	0.807754	0	0.918296	103
prr13	2	1.9935	1.00326	0	2.05881	11
prr16	3	4.808	0.62396	0	1.25163	245
ppp1r12c	2	1.99833	1.00083	0	1.90564	755
myt1	2	1.981	1.00959	0	0.754984	1137
zeb2	2	2	1	0	0.918296	1214
pum1	1	1.952	0.512295	0	0.985228	1185
LOC733566	2	2	1	0	0	334
afdn	5	3.71094	1.34737	0	1.04245	1808
lats1	5	4.773	1.04756	0	1.45915	1117
pgam5	2	1.949	1.02617	0	1.55666	278
znf292	2	2	1	0	0	2344
wasf1	5	5.1728	0.966594	0	1.3168	558
spock3	2	1.982	1.00908	0	0.881291	433
LOC549052	4	2.52	1.5873	0	1.9183	352
ak7	2	2	1	0	0.985228	710
LOC100489386	2	2	1	0	0.918296	197
noct	1	1.888	0.529661	0	0	458
egr1	2	1.98	1.0101	0	0.863121	498
sin3a	2	2	1	0	0.863121	1275
ak9	2	2	1	0	0.854236	1817
sin3b	1	1.9635	0.509295	0	0.650022	1126
nova1	1	1.897	0.527148	0	0.918296	335
nol4l	1	1	1	0	0	405
ncbp3	2	2	1	0	0.99403	611
LOC105945452	2	1.916	1.04384	0	1.25163	1558
LOC100494633	2	1.9895	1.00528	0	1.27554	1812
srek1ip1	2	2	1	0	1.68582	155
npm1	1	1	1	0	0.543564	304
npm2	2	2	1	0	0.985228	199
rsbn1l	5	9.242	0.541008	0	0.985228	781
vps35l	2	1.966	1.01729	0	1.45915	963
dnaja1	1	1	1	0	0.918296	74
LOC100494013	2	2	1	0	1	310
unc80	3	4.89304	0.613116	0	1.79248	3195
mex3b	2	2	1	0	1.58532	518
mex3c	2	2	1	0	0	493
dusp14	8	4.8945	1.63449	0	1.9183	219
cdk11b	2	2	1	0	0.985228	780
cavin2	2	2	1	0	0.591673	421
kiaa0355	2	1.998	1.001	0	0.99403	1066
ptcd3	1	1.996	0.501002	0	0.721928	695
mylk	2	2	1	0	0.619382	1952
dusp10.2	2	5.136	0.389408	0	0.863121	419
prtg	2	4.952	0.403877	0	1.45915	1155
chd1	2	1.974	1.01317	0	0.985228	1796
hp1bp3	5	5.6245	0.888968	0	1.1138	530
chd2	1	1	1	0	0.970951	1765
sfpq	2	4.954	0.403714	0	1	659
abcf1	9	5.298	1.69875	1	0.890709	884
dtx1	5	4.95067	1.00996	0	1.45915	623
bap1	2	2	1	0	0.918296	561
chd7	2	1.94333	1.02916	0	1.14052	2968
chd9	2	1.97725	1.01151	0	0.985228	289
LOC116411739	1	1	1	0	0.954434	812
pou3f3	2	1.9935	1.00326	0	0.928756	448
adipor1	2	2	1	0	0.985228	397
tnrc18	2	1.99714	1.00143	0	2.11929	2887
rfx1	2	2	1	0	0.975666	880
ppm1b	2	1.956	1.02249	0	1.79248	455
LOC101731668	2	1.956	1.02249	0	1.45915	426
rpap1	2	2	1	0	0.863121	1428
scaf11	2	5.693	0.351309	0	0.764205	1696
fip1l1	5	3.3305	1.50128	0	1.28802	577
prkcsh	4	2.54333	1.57274	0	1.58496	512
sde2	2	1.98	1.0101	0	1.14884	469
taok2	2	1.97833	1.01095	0	1.4183	1027
LOC116412426	1	1	1	0	0	474
LOC116409830	2	2.456	0.814332	0	1.25163	1403
ncor1	2	1.94977	1.02576	0	0.318593	2494
rbm15b	5	3.539	1.41283	0	1.59701	786
itih6	2	2.593	0.771307	0	1.95021	1167
pelp1	6	5.32	1.12782	0	1.55845	1018
scaf1	2	1.997	1.0015	0	1.72193	1614
larp7	5	9.582	0.521812	0	0.954434	593
inf2	6	4.94772	1.21268	0	1.40046	1113
satb1	2	1.9948	1.00261	0	0.998215	158
hspb7	2	1.996	1.002	0	0.921928	162
phldb1	2	1.97968	1.01026	0	1.6645	1356
onecut1	2	1.985	1.00756	0	0.492614	493
barhl2	2	1.934	1.03413	0	1.84237	359
sertad2	2	5.19033	0.385332	0	0.985228	315
ccdc82	1	1	1	0	0	464
zbtb33	1	1	1	0	0.591673	719
nrbp1	2	2	1	0	0.650022	526
ccar1	2	1.9915	1.00427	0	1.16844	1155
fam117b	2	1.975	1.01266	0	0.851182	577
lmtk2	5	4.912	1.01792	0	1.45915	1419
lap3	8	8.46933	0.944584	0	1	520
caskin1	5	4.8865	1.02323	0	1.45915	1425
LOC116410814	2	5.538	0.361141	0	0	26
ccdc6	2	5.67	0.352734	0	1.56128	58
chst7	2	2.452	0.815661	0	0.650022	418
LOC100494440	2	1.994	1.00301	0	1	761
LOC101733936	1	1.994	0.501505	0	0	329
fnbp4	5	5.043	0.991473	0	1.84237	758
baz2b	1	1	1	0	0.985228	2152
zan	2	1.99667	1.00167	0	1.3711	7386
zyx	8	4.903	1.63165	0	1.29248	673
hnrnpa0	2	5.276	0.379075	0	1.44882	310
kctd12	2	5.359	0.373204	0	1.37878	324
zfand2b	2	1.904	1.05042	0	0.650022	266
hnrnpa3	2	5.45867	0.36639	0	0.884527	383
LOC100487899	2	2	1	0	0.650022	891
cir1	5	5.131	0.974469	0	1.18872	328
bud13	5	8.326	0.600528	0	0.918296	858
tbc1d25	2	2	1	0	0.650022	651
otx1	2	1.9865	1.0068	0	0.989782	253
nek1	2	2	1	0	0.650022	1290
otx2	2	1.97	1.01523	0	0.591673	289
map2	2	2	1	0	0.985228	1747
rsf1	2	1.999	1.0005	0	0.954434	78
diaph3	5	6.386	0.782963	0	1.66918	1095
map4	6	8.45747	0.709432	0	1	2187
tecpr2	5	8.62733	0.579553	0	0.918296	1376
tnni3	2	2	1	0	0.985228	245
cplx1	2	2	1	0	1	133
iqcd	5	8.47	0.590319	0	0.650022	93
spryd3	2	2	1	0	0.991076	415
pip5k1a	2	2	1	0	1	575
fkbp15	2	2	1	0	0.825011	1398
evl	5	5.10511	0.979411	0	1.45398	597
tmem132e	1	1	1	0	0	1079
surf6	5	9.08933	0.550095	0	0.591673	348
LOC105946267	2	2	1	0	0.954434	91
LOC116408913	2	2	1	0	0.922571	317
LOC101731703	2	2	1	0	0.650022	905
LOC116408915	2	2	1	0	0.942388	268
srpk3	5	5.71171	0.875394	0	1.35164	720
zbtb7c	1	1	1	0	0.985228	585
mesd	5	8.248	0.606208	0	1	212
plekha5	15	4.926	3.04507	1	0.650022	1229
c1orf35	5	4.37483	1.1429	0	1.12213	306
utp20	2	2	1	0	0.918296	2719
mphosph10	2	2	1	0	0.650022	719
tmem271	2	2	1	0	1.81128	290
srp72	8	6.167	1.29723	0	1.22511	674
neurod2	2	1.5	1.33333	0	0.47283	353
phrf1	8	5	1.6	0	0.898253	1803
sparc	2	2	1	0	0.650022	300
pasd1	2	1.966	1.01729	0	0.650022	862
LOC116412270	1	1	1	0	0	302
kdm2a	2	1.998	1.001	0	1.17691	1146
kcnh6	2	1.96033	1.02023	0	1.79248	1194
ccnt2	2	1.998	1.001	0	1.75	465
shtn1	8	6.5055	1.22973	0	1.82624	601
ube2ql1	3	3.479	0.862317	0	1.05458	328
bicd1	2	1.968	1.01626	0	0.650022	195
lhx1	2	2	1	0	0	409
elk3	2	2	1	0	0.924175	421
LOC101732121	2	1.9988	1.0006	0	1.54375	597
pes1	1	1	1	0	0	581
LOC101732168	4	2.593	1.54261	0	1.95021	335
nkap	8	9.526	0.839807	0	0.985228	357
ints7	2	1.992	1.00402	0	0.94566	983
eif5	2	2	1	0	0.650022	431
ep300	2	1.9915	1.00427	0	0.897617	759
utp3	2	2	1	0	0.918296	296
LOC100486357	1	1.98209	0.504519	0	0.616792	992
zmynd8	2	1.96454	1.01805	0	0.945531	1196
zc3h14	2	2	1	0	1	691
mical3	3	2.96945	1.01029	0	1.10856	2242
phf20	8	9.8705	0.810496	0	1	987
pttg1ip.1	2	1.964	1.01833	0	0.650022	102
foxa2	2	1.978	1.01112	0	0.591673	434
zc3h18	2	1.95367	1.02372	0	1.45398	1003
alg12	2	2.514	0.795545	0	1.9183	489
alg13	2	4.909	0.407415	0	1	855
arhgap11a.2	2	1.994	1.00301	0	1.9183	800
zmym2	2	2	1	0	0.650022	502
relch	2	2	1	0	0.954434	1196
LOC100494293	2	5.058	0.395413	0	0	86
gigyf2	2	1.98975	1.00515	0	0.899892	1247
clstn2	2	2	1	0	0.650022	949
LOC116407721	5	9.288	0.538329	0	0.863121	205
LOC101733477	2	4.832	0.413907	0	0.650022	245
cdhr5	2	1.84138	1.08614	0	1.15196	871
tmcc1	5	2.2542	2.21808	0	0.764268	104
tmcc2	2	1.9628	1.01895	0	1	518
zcchc10	2	1.964	1.01833	0	1.47023	178
sun1	4	2.51627	1.58966	0	1.9183	802
pdzd4	2	1.985	1.00756	0	0.985228	804
ubr4	5	3.36113	1.48759	0	1.28802	5145
tgoln2	2	2.528	0.791139	0	1.9183	399
pcdhac2	5	9.74914	0.512866	0	0.543564	983
sox1	5	3.1476	1.58851	0	1.70216	401
grm5	2	2.5205	0.793493	0	1.79248	1172
dsg2	2	6.704	0.298329	0	1.39958	1201
sox4	2	1.974	1.01317	0	1.0144	387
lin28b	2	2	1	0	0.650022	253
sox6	2	1.9115	1.0463	0	1.45915	665
dock10	2	5.50514	0.363297	0	1.29879	2179
sox8	2	1.948	1.02669	0	1.79248	466
sox9	2	1.986	1.00705	0	1	482
rnf8	2	2	1	0	0.764205	342
LOC116408764	3	8.622	0.347947	0	0.650022	307
skor1	5	3.61333	1.38376	0	1.49881	742
sf1	8	5.2764	1.51619	0	1.62413	466
rab35	2	1.958	1.02145	0	0.650022	42
uvssa	1	1	1	0	0	743
marf1	5	4.91233	1.01785	0	1.58496	1681
sugp2	1	1	1	0	0.684038	972
evx1	1	1.956	0.511247	0	0	491
evx2	2	1.96133	1.01971	0	1.66164	203
suds3	2	1.936	1.03306	0	1.45915	323
krt62	2	3.492	0.572738	0	1.25163	570
krt23	2	1.972	1.0142	0	1.84237	416
hoxd9	2	2	1	0	0.940286	278
tox3	5	8.484	0.589345	0	0.918296	580
LOC100496251	1	1	1	0	0	757
dscaml1	2	1.954	1.02354	0	1.9183	2043
pinx1	5	9.851	0.507563	0	0.543564	343
LOC116412355	2	2	1	0	0.650022	301
LOC116412397	2	2	1	0	0.591673	605
LOC116412084	2	1.9	1.05263	0	1.25163	1558
LOC100492299	2	2	1	0	0.881291	274
micu3	8	4.8452	1.65112	0	1.45915	497
mindy1	2	1.98	1.0101	0	0.591673	506
hand2	2	1.966	1.01729	0	1.56128	210
MGC69473	5	3.7935	1.31804	0	0.661162	234
kmt2e	8	5.6065	1.42692	0	1.55179	474
igf2bp3	2	1.95533	1.02284	0	0.650022	34
fam133b	5	8.4815	0.589518	0	0.650022	28
casq2	1	1	1	0	0.934068	414
dock1	5	4.996	1.0008	0	1.79248	29
LOC100498644	8	8.69	0.920598	0	1	92
ubald2	2	1.976	1.01215	0	0.650022	166
arhgap5	12	8.598	1.39567	1	0.918296	1243
dock5	6	4.867	1.23279	0	1.45915	1849
tbl1xr1	2	1.99967	1.00017	0	1.49554	524
ankrd17	2	1.9788	1.01071	0	0.985228	2490
LOC116410477	2	2	1	0	1	1036
tp53bp2	8	4.878	1.64002	0	1.45915	1089
noc2l	5	8.496	0.588512	0	0.918296	783
srgap3	1	1.97	0.507614	0	1.37878	138
cenpt	1	1.96	0.510204	0	0	775
pnisr	2	1.98933	1.00536	0	1.37945	799
clip4	2	1.961	1.01989	0	0.650022	714
scarf1	2	1.966	1.01729	0	1	890
frmpd3	5	4.86733	1.02726	0	1.9183	1597
trpm1	8	9.2685	0.863139	0	0.985228	1544
pnpla3	8	4.982	1.60578	0	1.58496	187
cers2	2	2	1	0	0.918296	44
cep170b	2	1.9636	1.01854	0	1.45915	1628
LOC100170623	2	4.89116	0.408901	0	1.29476	1768
cntfr	2	1.997	1.0015	0	1.84237	104
nacc1	2	1.976	1.01215	0	1.37878	495
bmp2k	2	1.983	1.00857	0	0.985228	1045
abcc9	2	2	1	0	0.970951	1577
vtga2	2	1.9875	1.00629	0	1.45241	1802
podn	2	2	1	0	0.985228	598
rin3	5	6.048	0.82672	0	0.921928	1035
LOC116408572	2	2	1	0	0	387
mast1	2	4.87943	0.409884	0	0.918296	100
LOC100485864	2	1.926	1.03842	0	1.45915	1026
tex2.2	2	2	1	0	0.954434	1086
app	2	1.99886	1.00057	0	1.37878	750
iqsec3	5	4.8345	1.03423	0	1.25163	137
vipas39	1	1	1	0	0	494
mybbp1a	5	8.172	0.611845	0	0.650022	1291
adnp	2	1.965	1.01781	0	1.40564	1093
mtfr1	5	5.912	0.845737	0	1.85539	332
znf300	1	1.9735	0.506714	0	0.60626	489
drap1	2	2	1	0	0	203
apoc2	2	2.51	0.796813	0	1.45915	97
LOC100489703	1	1	1	0	0	3176
ano4	2	2	1	0	0.650022	784
ing3	2	1.992	1.00402	0	1.75271	382
chia	2	2.572	0.777605	0	1.84237	11
p3h4	2	2.426	0.824402	0	1	432
trim55	2	2	1	0	0.811278	437
LOC100497990	5	8.42	0.593824	0	0.918296	1797
LOC100489122	2	1.998	1.001	0	1.37878	1369
obscn	2	1.98056	1.00982	0	1.6645	8735
prss36	2	1.996	1.002	0	0.650022	719
tnrc6b	3	2.72237	1.10198	0	0.988586	1868
med1	2	1.991	1.00452	0	1.46265	1573
cyp21a2.1	2	2.615	0.764818	0	1.84237	503
golim4	2	2	1	0	0.990152	638
ccdc17	5	4.972	1.00563	0	0.918296	1475
LOC116410511	2	8.694	0.230044	0	0	315
LOC734077	1	1	1	0	0.468996	552
upf2	2	2	1	0	0.918296	1265
pip4k2b	3	5.364	0.559284	0	1.14884	418
LOC100490494	2	2	1	0	0.863121	344
LOC105945546	1	1	1	0	0	622
LOC116406883	2	2	1	0	0.863121	404
wipf1	5	5.6836	0.879724	0	1.47733	490
cyp2d6	2	2.55	0.784314	0	1.45915	505
dact3	5	5.018	0.996413	0	1.10334	421
wipf3	5	5.289	0.945358	0	1.19134	424
cacna1g	2	1.99527	1.00237	0	0.991076	2339
dach1	2	1.968	1.01626	0	1.11168	692
cacna1h	2	1.99733	1.00134	0	0.970951	2411
cacna1i	2	2	1	0	0.650022	2072
ndufv3	2	1.942	1.02987	0	1.9183	482
sema4g	5	5.75	0.869565	0	1.75272	830
was	8	5.0905	1.57155	0	1.71337	429
tubb1	2	2	1	0	0.918296	386
exoc6b	2	2	1	0	0.918296	693
usp31	1	1.972	0.507099	0	0	1248
kdrl	1	2.468	0.405186	0	0.650022	1294
usp34	2	2	1	0	0.95664	3347
ajap1	2	1.9945	1.00276	0	1.45915	390
lyar	5	8.422	0.593683	0	0.918296	359
smdt1	1	1	1	0	0.918296	45
emc10	2	4.846	0.412712	0	1.58496	36
ylpm1	5	5.232	0.955657	0	1.37878	2732
LOC100491493	1	1	1	0	0	126
polr1a	1	1	1	0	0	1784
usp39	1	1	1	0	0.985228	501
cwc22	2	1.968	1.01626	0	1.88033	802
wi2-2373i1.2	2	1.998	1.001	0	1.45915	246
kng1	2	1.993	1.00351	0	1.45915	219
tff3.5	2	1.9994	1.0003	0	1.25061	333
dlx2	2	1.956	1.02249	0	0.650022	286
dlx3	2	1.978	1.01112	0	0.591673	103
c19orf33	2	1.992	1.00402	0	1.75	119
prickle3	2	1.95914	1.02085	0	1.58496	532
LOC101731759	2	2	1	0	0.946082	376
dop1a	2	2.48886	0.803582	0	1.45915	2451
itsn1	2	1.9732	1.01358	0	1.35164	1208
LOC108644464	1	1.92	0.520833	0	0.918296	244
dab2ip	5	5.49125	0.910539	0	1.81128	1074
LOC733735	1	1	1	0	0.970951	304
LOC108648193	2	2	1	0	0.918296	114
mxd1	1	1.968	0.50813	0	1	221
LOC108648197	2	2	1	0	0.918296	141
pprc1	2	1.982	1.00908	0	1.84237	1735
LOC100485054	2	1.98633	1.00688	0	1.4131	1818
bbx	5	8.368	0.597514	0	0.918296	962
rbm27	2	5.5	0.363636	0	0.543564	1007
rbm28	1	1	1	0	0	828
akap6	2	2	1	0	0.650022	1665
crebrf	2	2	1	0	0.929604	370
kcna4	2	1.958	1.02145	0	1.29879	688
znf462	2	2	1	0	0.954434	2373
kcna5	2	1.966	1.01729	0	0.650022	616
muc6	2	1.9944	1.00281	0	1	3889
LOC101732793	2	2	1	0	0.591673	447
whamm	2	5.2	0.384615	0	1.43239	765
znf469	5	4.796	1.04254	0	1.25163	4076
apbb1ip	2	5.984	0.334225	0	1	190
krt12.2	2	1.962	1.01937	0	0.918296	424
arid3c	2	1.958	1.02145	0	0.5	566
crebbp	2	1.998	1.001	0	0.918296	2431
krt12.5	2	1.956	1.02249	0	1.9183	450
tet3	2	4.8724	0.410475	0	0.650022	1913
mbnl1	2	1.907	1.04877	0	1.45915	455
nexn	2	2	1	0	0.985228	121
plcb1	1	1	1	0	0.863121	1225
prkca	2	1.966	1.01729	0	0.650022	678
ecm2	1	1	1	0	0	735
LOC100494570	2	2	1	0	0.650022	157
ice2	2	8.22	0.243309	0	0	59
rnf25	2	4.922	0.406339	0	0	377
slco3a1	5	8.636	0.578972	0	0.918296	707
lmod1	5	5.236	0.954927	0	1.55666	550
rnf111	2	1.96633	1.01712	0	1.34311	954
LOC100487982	2	2	1	0	0	46
ift46	1	1	1	0	0.431561	418
lmod2	5	6.614	0.755972	0	1.5656	552
LOC100498539	2	1.988	1.00604	0	0.918296	3615
gtf2e1	2	1.972	1.0142	0	0.954434	435
daam2	5	5.50133	0.908871	0	1.31371	1082
ptbp2	2	1.984	1.00806	0	1.52193	531
otp	2	1.972	1.0142	0	1.56128	171
zbtb9	2	2	1	0	0.985228	408
LOC100495886	17	4.874	3.48789	1	0.650022	640
lsr	2	4.803	0.416406	0	1.25163	595
adrm1	2	1.976	1.01215	0	1.84237	404
flrt1	2	1.999	1.0005	0	0.811278	679
setx	1	1	1	0	0.918296	2535
armh4	2	2	1	0	1	666
gpatch8	2	1.9055	1.04959	0	1.45915	1327
ppp1r14c	2	4.874	0.410341	0	0.918296	153
itga2b.2	2	2.503	0.799041	0	1.79248	992
LOC116408425	2	2	1	0	0.863121	90
phip	2	1.984	1.00806	0	1.84237	1835
rnps1	2	1.988	1.00604	0	1.95418	284
rad23b	2	6.126	0.326477	0	1.24067	416
thibz	5	4.974	1.00523	0	1.9183	335
LOC100496572	2	1.99829	1.00086	0	0.863121	1368
ist1	3	4.696	0.638842	0	1.45915	359
ncaph	1	1	1	0	0	708
kiaa2026	8	10.56	0.757576	0	0.991076	1795
rbbp6	2	1.965	1.01781	0	1.25163	2084
spred3	2	1.994	1.00301	0	1.84644	424
plpp6	2	1.99	1.00503	0	0.503258	276
znf503	2	1.988	1.00604	0	1.81128	541
epc1	1	1.92333	0.519931	0	0.650022	802
neurl4	2	2	1	0	1	1477
ephb1	2	2.446	0.817661	0	1.79248	987
pld6	2	2.472	0.809061	0	1.25163	210
slc39a4	2	2.579	0.775494	0	0.985228	595
fign	5	5.434	0.920132	0	1.56128	743
pcm1	1	1	1	0	0.650022	2034
cherp	8	7.26967	1.10046	0	1.2789	948
olig2	5	3.13933	1.59269	0	1.72408	288
proca1	5	8.826	0.566508	0	0.591673	526
setdb1	2	5.538	0.361141	0	1.53049	1282
LOC100494618	2	1.98	1.0101	0	0.591673	95
fmn1	2	5.0154	0.398772	0	0.756571	1276
srrt	2	2	1	0	0.650022	848
ctr9	5	4.87	1.02669	0	1.45915	1170
vezf1	2	1.9905	1.00477	0	0.503258	512
fmn2	5	5.37414	0.930381	0	1.29978	1607
dnajc1	2	2	1	0	0.650022	535
LOC101733526	2	1.997	1.0015	0	0	132
hdac7	2	1.961	1.01989	0	0.918296	936
gtf3c3	2	2	1	0	0.825011	880
son	6	6.167	0.97292	0	0.820549	5561
syn1	2	1.9555	1.02276	0	0.650022	657
nop56	5	8.496	0.588512	0	0.918296	536
pwwp2a	2	1.976	1.01215	0	0.985228	1608
pias1	2	1.9455	1.02801	0	1.84237	639
maf	2	1.99067	1.00469	0	0.918007	342
nop58	8	9.765	0.819252	0	0.811278	533
cadm1	2	2	1	0	1.28067	434
gsx2	2	1.986	1.00705	0	0.863121	248
abcd1	2	1.97	1.01523	0	1	744
nav2	2	1.96122	1.01977	0	1	2081
nav3	5	8.5602	0.584099	0	1	2008
cbx2	2	2	1	0	2.00606	393
prx	5	8.563	0.583908	0	0.918296	2283
naf1	8	4.425	1.80791	0	1.21893	531
cpne3	8	9.199	0.86966	0	0.985228	543
espn	5	4.8826	1.02404	0	1.04281	804
aspn	1	1	1	0	0.954434	378
LOC105947596	2	2	1	0	1.90564	347
syne3	2	2.73029	0.732524	0	2.19716	65
batf2	5	3.794	1.31787	0	1.13497	337
