gene_id	obs_max_nt_homopolymer	mean_expected_max_nt_homopolymer	SI	total_risky	mean_codon_entropy	gene_length
MPTK2_6g14330	1	1.948	0.513347	0	0.650022	478
MPTK2_1g21540	1	1.988	0.503018	0	0	244
MPTK2_3g15890	2	1.986	1.00705	0	0.650022	1076
MPTK2_3g03020	2	1.994	1.00301	0	0.468996	180
MPTK2_1g03590	2	4.462	0.448229	0	0	441
MPTK2_5g12480	2	3.172	0.630517	0	0.325011	414
MPTK2_3g19810	1	1.994	0.501505	0	0	525
MPTK2_1g06160	3	6.856	0.437573	0	0.650022	2153
MPTK2_8g01720	2	1.998	1.001	0	0	361
MPTK2_3g19500	2	1.99	1.00503	0	0.764205	600
MPTK2_8g01450	2	1.944	1.02881	0	1.45915	368
MPTK2_6g07470	2	7.1	0.28169	0	0	110
MPTK2_5g20920	3	4.533	0.661813	0	0.57664	545
MPTK2_3g04990	2	1.95	1.02564	0	0	169
MPTK2_5g20690	2	1.942	1.02987	0	1.79248	429
MPTK2_5g20650	2	1.982	1.00908	0	1	1072
MPTK2_4g21680	1	1.98	0.505051	0	0	525
MPTK2_4g21640	2	4.472	0.447227	0	0	1311
MPTK2_7g10960	2	4.922	0.406339	0	1	96
MPTK2_7g03290	2	1.964	1.01833	0	0.650022	211
MPTK2_6g00280	2	1.99	1.00503	0	0	176
MPTK2_8g12540	2	1.968	1.01626	0	0.985228	475
MPTK2_6g15910	2	2	1	0	1.79679	1043
MPTK2_2g20780	3	4.581	0.654879	0	0.295837	99
MPTK2_4g21330	2	1.5	1.33333	0	0.874717	804
MPTK2_1g25730	2	1.991	1.00452	0	0.422675	499
MPTK2_3g01760	1	1.95	0.512821	0	0.650022	440
MPTK2_8g12230	4	2.578	1.55159	0	1.84237	11
MPTK2_8g09990	2	4.42	0.452489	0	1	253
MPTK2_7g18380	2	1.958	1.02145	0	1.25163	458
MPTK2_3g01410	2	1.952	1.02459	0	0.918296	169
MPTK2_1g07430	2	2	1	0	0.811278	101
MPTK2_4g15860	2	1.998	1.001	0	0.970951	595
MPTK2_1g26500	2	5	0.4	0	0.543564	238
MPTK2_2g10960	5	4.77	1.04822	0	1.45915	338
MPTK2_5g10520	1	1.994	0.501505	0	0	986
MPTK2_3g09990	2	1.986	1.00705	0	0.543564	446
MPTK2_8g06180	1	1.99	0.502513	0	0	485
MPTK2_6g05550	2	2.508	0.797448	0	0	103
MPTK2_6g02670	1	1.958	0.510725	0	0	607
MPTK2_2g10300	2	4.826	0.414422	0	0	349
MPTK2_2g10070	2	1.978	1.01112	0	0.295837	244
MPTK2_2g18030	2	1.976	1.01215	0	0.811278	409
MPTK2_2g25700	2	4.974	0.402091	0	1.29879	1080
MPTK2_4g00380	1	1.936	0.516529	0	0	496
MPTK2_2g22820	2	2	1	0	0.811278	485
MPTK2_2g03710	2	2	1	0	0	140
MPTK2_1g27850	5	5.018	0.996413	0	1.5	430
MPTK2_2g07440	2	2	1	0	0	265
MPTK2_2g21160	2	1.946	1.02775	0	0	158
MPTK2_3g17850	2	1.98867	1.0057	0	1.79248	581
MPTK2_8g10000	1	1.974	0.506586	0	0	234
MPTK2_1g01200	2	1.992	1.00402	0	0.503258	1265
MPTK2_4g12240	2	1.998	1.001	0	0.650022	361
MPTK2_7g05560	5	3.446	1.45096	0	1.10056	892
MPTK2_8g03180	1	1.975	0.506329	0	0.324699	461
MPTK2_3g14390	2	1.9975	1.00125	0	1.96045	251
MPTK2_8g15970	2	3.178	0.629327	0	0.5	650
MPTK2_1g16330	1	1.956	0.511247	0	0.650022	222
MPTK2_3g03760	1	1.996	0.501002	0	0	1259
MPTK2_2g05870	2	1.986	1.00705	0	1.44882	1109
MPTK2_7g13730	2	6.874	0.290951	0	0	458
MPTK2_1g06860	2	1.992	1.00402	0	0.460964	209
MPTK2_6g10720	5	4.8055	1.04047	0	1.39053	925
MPTK2_5g04040	2	2	1	0	1.66918	109
MPTK2_4g05070	2	3.357	0.59577	0	0.951762	324
MPTK2_2g23550	5	4.94	1.01215	0	1.0144	171
MPTK2_5g12870	1	1.984	0.504032	0	0	310
MPTK2_5g04000	5	5.17	0.967118	0	1.14884	419
MPTK2_1g03670	2	4.438	0.450653	0	1	520
MPTK2_7g13190	1	1.996	0.501002	0	0.650022	56
MPTK2_1g20230	1	1.94	0.515464	0	0	482
MPTK2_2g01250	3	3.437	0.872854	0	1.3669	1081
MPTK2_1g02240	2	1.99133	1.00435	0	0.80846	575
MPTK2_3g19620	2	1.974	1.01317	0	0	202
MPTK2_1g17680	1	1.972	0.507099	0	0	536
MPTK2_8g01570	1	1.958	0.510725	0	0.596793	813
MPTK2_1g17600	2	2.468	0.810373	0	0.650022	708
MPTK2_3g15390	2	2	1	0	0.503258	155
MPTK2_7g06290	1	1.486	0.672948	0	0.459148	411
MPTK2_4g10050	2	4.374	0.457247	0	1.45915	178
MPTK2_5g20460	1	1.984	0.504032	0	0	376
MPTK2_4g21450	1	1.96	0.510204	0	0.650022	281
MPTK2_1g18180	2	2	1	0	0.918296	679
MPTK2_8g13740	5	3.35	1.49254	0	0.778328	423
MPTK2_6g04090	2	4.492	0.445236	0	0.650022	158
MPTK2_3g05800	2	1.978	1.01112	0	1.84237	366
MPTK2_8g12350	2	1.972	1.0142	0	0.753365	596
MPTK2_4g03420	2	2	1	0	0	309
MPTK2_3g01570	2	1.989	1.00553	0	0.710777	609
MPTK2_7g10460	3	2.572	1.16641	0	0.712191	458
MPTK2_8g12080	2	1.993	1.00351	0	0.927482	1259
MPTK2_1g07550	2	2.83667	0.705053	0	0.756647	670
MPTK2_8g12040	2	1.978	1.01112	0	0.495538	1747
MPTK2_4g15980	2	4.496	0.44484	0	1.5079	153
MPTK2_2g20280	2	1.934	1.03413	0	1.9183	1030
MPTK2_1g29230	2	3.229	0.619387	0	0.650022	216
MPTK2_8g13120	2	2	1	0	0.811278	127
MPTK2_6g15100	1	1	1	0	0.985228	79
MPTK2_7g04950	2	1.96	1.02041	0	1.45915	292
MPTK2_4g14280	2	5.38	0.371747	0	0.543564	428
MPTK2_2g17650	5	7.054	0.708818	0	0.650022	1099
MPTK2_6g20740	2	1.98867	1.0057	0	0.328409	840
MPTK2_6g01630	2	4.466	0.447828	0	0.650022	113
MPTK2_5g21730	5	3.68767	1.35587	0	1.47868	1510
MPTK2_5g03780	1	1.986	0.503525	0	0	240
MPTK2_1g11450	2	2.463	0.812018	0	1.9183	507
MPTK2_7g00370	2	1.99125	1.00439	0	0.360964	632
MPTK2_7g00330	2	2	1	0	1	630
MPTK2_6g05320	2	4.81	0.4158	0	1.37878	357
MPTK2_2g25860	2	1.944	1.02881	0	1.25163	1530
MPTK2_1g12530	1	1.974	0.506586	0	0	366
MPTK2_8g14780	2	2	1	0	0	591
MPTK2_8g14740	5	3.7784	1.32331	0	0.822127	996
MPTK2_6g02440	5	4.657	1.07365	0	1.10303	448
MPTK2_3g02840	2	2.57	0.77821	0	0	176
MPTK2_8g18700	2	1.974	1.01317	0	0.918296	233
MPTK2_2g03830	5	7.142	0.700084	0	1.79376	362
MPTK2_1g09980	2	1.966	1.01729	0	0.918296	503
MPTK2_2g00910	2	1.99467	1.00267	0	0.818265	940
MPTK2_4g19820	2	3.151	0.634719	0	0.754984	1336
MPTK2_1g08550	2	1.992	1.00402	0	1.06128	1074
MPTK2_1g23620	2	4.422	0.452284	0	1.58496	971
MPTK2_2g25280	3	4.324	0.693802	0	0.650022	648
MPTK2_1g27620	2	4.744	0.421585	0	0	328
MPTK2_5g11910	2	2	1	0	0.940607	490
MPTK2_8g07880	2	1.982	1.00908	0	1	131
MPTK2_2g00370	5	7.574	0.660153	0	0.591673	536
MPTK2_5g18290	2	1.99	1.00503	0	0.991076	73
MPTK2_1g16760	2	1.974	1.01317	0	1.84237	875
MPTK2_2g19730	2	2	1	0	1.61058	501
MPTK2_1g05010	5	4.842	1.03263	0	1.9183	334
MPTK2_7g08210	2	2.544	0.786164	0	1.14884	91
MPTK2_5g08740	1	1.976	0.506073	0	0	712
MPTK2_8g11780	5	3.595	1.39082	0	1.21702	669
MPTK2_8g11740	5	7.064	0.707814	0	0.863121	792
MPTK2_4g02810	1	1.936	0.516529	0	0.650022	203
MPTK2_5g04430	1	1.992	0.502008	0	0	147
MPTK2_1g24930	2	5.112	0.391236	0	1.55666	286
MPTK2_6g06010	2	1.991	1.00452	0	1.2013	602
MPTK2_6g14840	3	2.882	1.04094	0	0.378412	169
MPTK2_5g08120	2	4.666	0.428633	0	0.985228	499
MPTK2_7g17540	5	6.592	0.758495	0	0.650022	196
MPTK2_2g05640	1	1	1	0	0.863121	1181
MPTK2_3g18970	1	1.982	0.504541	0	0	593
MPTK2_5g15520	1	1.976	0.506073	0	0	438
MPTK2_7g13270	2	1.98933	1.00536	0	1.0032	484
MPTK2_2g05330	5	4.808	1.03993	0	1.9183	178
MPTK2_1g21470	2	1.96	1.02041	0	1.45915	496
MPTK2_6g10220	2	3.183	0.628338	0	0.784159	184
MPTK2_1g06320	2	4.464	0.448029	0	0	1016
MPTK2_3g19780	1	1.968	0.50813	0	0	280
MPTK2_2g05060	5	6.918	0.722752	0	1.92586	437
MPTK2_8g01610	2	4.514	0.443066	0	0.918296	448
MPTK2_5g12060	1	1.968	0.50813	0	0	625
MPTK2_7g03720	2	2	1	0	0.918296	790
MPTK2_1g17410	2	4.628	0.432152	0	1.45915	412
MPTK2_1g10530	2	3.336	0.59952	0	1	229
MPTK2_8g16780	2	1.98	1.0101	0	1.5	268
MPTK2_6g08480	2	6.912	0.289352	0	0	138
MPTK2_6g04440	2	2	1	0	1	191
MPTK2_3g04800	1	1.956	0.511247	0	0.650022	712
MPTK2_8g13860	2	1.998	1.001	0	0.970951	786
MPTK2_6g07050	1	1.94	0.515464	0	0	93
MPTK2_5g23190	2	1.982	1.00908	0	0.650022	485
MPTK2_7g14810	2	1.952	1.02459	0	1.58496	125
MPTK2_3g08570	2	1.954	1.02354	0	1.79248	416
MPTK2_5g05160	2	2.536	0.788644	0	0.918296	107
MPTK2_2g09560	2	1.962	1.01937	0	1.25163	155
MPTK2_3g08530	2	1.984	1.00806	0	1.75272	531
MPTK2_7g14580	2	1.974	1.01317	0	0.685975	337
MPTK2_6g15530	2	1.996	1.002	0	1.44882	327
MPTK2_6g12650	5	6.99	0.715308	0	0.650022	2114
MPTK2_7g18230	2	1.991	1.00452	0	1.53049	572
MPTK2_2g24050	1	1.972	0.507099	0	1	67
MPTK2_1g04480	5	3.563	1.40331	0	1.10855	1899
MPTK2_2g24010	2	2	1	0	1.61058	1453
MPTK2_2g17730	2	4.994	0.400481	0	0	169
MPTK2_1g25000	1	2.56	0.390625	0	1.25163	381
MPTK2_2g02060	2	1.994	1.00301	0	1.55666	170
MPTK2_1g04400	2	1.948	1.02669	0	1.79248	805
MPTK2_2g10890	2	1.95	1.02564	0	2.25163	450
MPTK2_1g03010	1	1.972	0.507099	0	0	1089
MPTK2_8g09220	2	1.999	1.0005	0	0.768797	331
MPTK2_7g04720	2	4.55	0.43956	0	0	539
MPTK2_2g18540	5	5.634	0.887469	0	1.39215	122
MPTK2_8g06070	2	1.998	1.001	0	1.95915	103
MPTK2_4g01970	1	1.984	0.504032	0	0	214
MPTK2_3g20910	2	5.084	0.393391	0	1.06128	110
MPTK2_8g10860	5	2.90267	1.72255	0	0.433348	182
MPTK2_3g02960	2	5.002	0.39984	0	0.918296	205
MPTK2_8g18820	3	7.294	0.411297	0	0.591673	816
MPTK2_8g14820	2	1.992	1.00402	0	0.667753	376
MPTK2_2g14505	2	4.778	0.418585	0	0	307
MPTK2_3g02920	2	4.91	0.407332	0	1.5	558
MPTK2_1g11220	2	2	1	0	0.881291	96
MPTK2_8g18590	1	1.966	0.508647	0	0.650022	234
MPTK2_8g18550	2	1.988	1.00604	0	0.986427	154
MPTK2_4g01620	1	1.956	0.511247	0	0.650022	297
MPTK2_4g23340	2	1.97	1.01523	0	1.9183	587
MPTK2_1g08630	2	1.98733	1.00637	0	0.837993	582
MPTK2_2g22480	2	1.97867	1.01078	0	0.550007	1865
MPTK2_8g03960	2	2	1	0	0.845351	248
MPTK2_5g18600	2	1.994	1.00301	0	1.53049	270
MPTK2_5g14600	2	2	1	0	0.650022	117
MPTK2_8g03920	2	1.998	1.001	0	0.881291	202
MPTK2_7g12350	2	1.992	1.00402	0	0.863121	941
MPTK2_5g14370	1	1	1	0	0	633
MPTK2_4g12710	2	1.984	1.00806	0	0.918296	129
MPTK2_4g19360	2	7.382	0.270929	0	0	272
MPTK2_2g03060	2	1.942	1.02987	0	1.79248	95
MPTK2_1g05400	2	5.438	0.367782	0	0.543564	1115
MPTK2_2g03020	1	1.958	0.510725	0	0	407
MPTK2_1g08010	2	2	1	0	0.543564	169
MPTK2_8g07340	2	1.99525	1.00238	0	0.764994	2151
MPTK2_8g04460	2	1.978	1.01112	0	1.44882	1112
MPTK2_7g09490	5	3.263	1.53233	0	1.34426	723
MPTK2_5g11100	2	2	1	0	1.86763	2171
MPTK2_5g08820	2	1.993	1.00351	0	1.39215	171
MPTK2_7g01410	2	1.976	1.01215	0	1.37878	249
MPTK2_5g22540	2	1.974	1.01317	0	1.83659	1009
MPTK2_7g16890	2	1.97	1.01523	0	1.84237	274
MPTK2_4g20690	5	5.06	0.988142	0	0.985228	230
MPTK2_2g08950	2	1.968	1.01626	0	1.84237	376
MPTK2_6g02170	1	1.98	0.505051	0	0.863121	1388
MPTK2_8g11280	2	2.525	0.792079	0	1.58496	543
MPTK2_6g18650	3	3.01933	0.993597	0	0.666119	589
MPTK2_3g07380	2	1.986	1.00705	0	1.03357	1464
MPTK2_1g06750	2	1.954	1.02354	0	1.9183	1242
MPTK2_3g07300	2	1.998	1.001	0	0	330
MPTK2_6g10380	5	5.31	0.94162	0	1.75272	457
MPTK2_1g06480	2	5.044	0.396511	0	0.863121	1011
MPTK2_6g14340	2	2	1	0	0	354
MPTK2_3g03030	1	1.972	0.507099	0	0.625815	284
MPTK2_2g23130	2	5.292	0.377929	0	0	248
MPTK2_1g28160	3	7.092	0.423012	0	0.591673	798
MPTK2_2g08020	5	4.526	1.10473	0	1.45915	163
MPTK2_1g24120	5	3.545	1.41044	0	0.774397	177
MPTK2_6g07750	2	1.958	1.02145	0	1.9183	367
MPTK2_1g10960	2	1.98067	1.00976	0	0.181188	737
MPTK2_6g11110	2	1.972	1.0142	0	1.37878	971
MPTK2_6g08870	2	1.96	1.02041	0	1.45915	260
MPTK2_5g05860	2	2	1	0	0.845351	518
MPTK2_4g17130	1	1	1	0	0.985228	313
MPTK2_5g01590	5	4.778	1.04646	0	1.25163	225
MPTK2_2g16230	2	5.146	0.388651	0	0	188
MPTK2_5g20660	1	1.974	0.506586	0	0	560
MPTK2_5g05510	2	1.934	1.03413	0	1.25163	851
MPTK2_7g18970	2	1.996	1.002	0	0.764205	671
MPTK2_2g20790	5	2.95267	1.69338	0	1.0133	451
MPTK2_3g23720	6	5.764	1.04094	0	0.650022	578
MPTK2_5g20310	2	1.992	1.00402	0	1.58496	52
MPTK2_5g09200	2	1.964	1.01833	0	0.918296	909
MPTK2_5g24080	3	6.882	0.43592	0	0.650022	165
MPTK2_1g07710	5	5.164	0.968242	0	0.591673	979
MPTK2_1g04870	1	1.974	0.506586	0	0.985228	1113
MPTK2_3g01460	1	1.954	0.511771	0	0.650022	708
MPTK2_7g10350	1	2.558	0.39093	0	0	156
MPTK2_5g13720	5	4.77475	1.04718	0	1.07118	285
MPTK2_3g16860	2	1.997	1.0015	0	0.325011	785
MPTK2_3g12860	5	4.471	1.11832	0	1.45915	83
MPTK2_4g14480	5	5.426	0.921489	0	1.40564	4417
MPTK2_1g26240	2	7.15	0.27972	0	0	97
MPTK2_6g01870	5	4.961	1.00786	0	1.06128	1647
MPTK2_5g10260	2	5.026	0.397931	0	0.543564	390
MPTK2_8g09070	2	1.94	1.03093	0	2.25163	676
MPTK2_7g04530	1	1.946	0.513875	0	0	345
MPTK2_3g09960	2	1.99	1.00503	0	0.811278	917
MPTK2_6g09520	2	1.966	1.01729	0	1.25163	531
MPTK2_5g06510	2	1.986	1.00705	0	0	456
MPTK2_5g03670	2	3.254	0.614628	0	0.921651	253
MPTK2_8g17510	2	2	1	0	0.680482	93
MPTK2_7g11620	2	4.996	0.40032	0	1	285
MPTK2_4g08350	1	1	1	0	0.591673	98
MPTK2_2g25400	2	1.944	1.02881	0	1.25163	290
MPTK2_7g19310	2	1.952	1.02459	0	1.45915	583
MPTK2_4g16830	1	2.598	0.384911	0	0.591673	148
MPTK2_3g02150	5	5.47	0.914077	0	1.36096	1263
MPTK2_2g22250	2	1.97429	1.01302	0	0.293282	1160
MPTK2_2g19970	2	1.995	1.00251	0	0.342019	310
MPTK2_7g12160	2	1.959	1.02093	0	1.84237	615
MPTK2_1g01290	1	1.94	0.515464	0	0.650022	1157
MPTK2_7g09880	2	1.962	1.01937	0	1.84237	173
MPTK2_7g09840	1	1.976	0.506073	0	0	133
MPTK2_6g03910	2	1.998	1.001	0	1.52624	911
MPTK2_7g16930	2	1.988	1.00604	0	0.986427	149
MPTK2_7g01220	2	1.963	1.01885	0	0.959148	584
MPTK2_6g02250	1	1.94	0.515464	0	0.650022	552
MPTK2_3g14010	5	4.786	1.04471	0	1.45915	496
MPTK2_3g03770	2	7.426	0.269324	0	0	559
MPTK2_8g15630	2	1.968	1.01626	0	1.58496	1180
MPTK2_2g15000	2	1.952	1.02459	0	1.45915	748
MPTK2_6g21090	5	7.082	0.706015	0	0.650022	1747
MPTK2_1g20820	1	1.982	0.504541	0	0	256
MPTK2_8g15360	2	1.97	1.01523	0	0.650022	195
MPTK2_6g10730	2	1.992	1.00402	0	0.991076	614
MPTK2_1g21940	1	1.992	0.502008	0	0.881291	364
MPTK2_8g15320	5	5.052	0.989707	0	1.84237	1757
MPTK2_4g05080	1	1.97	0.507614	0	0	1693
MPTK2_4g09000	2	2	1	0	0.863121	1330
MPTK2_1g24510	2	4.474	0.447027	0	0.650022	539
MPTK2_5g12800	5	4.28133	1.16786	0	0.608494	433
MPTK2_4g06160	2	4.459	0.448531	0	0	946
MPTK2_3g18860	5	4.7384	1.05521	0	0.918296	1534
MPTK2_8g15010	2	1.978	1.01112	0	1.37878	135
MPTK2_1g28240	2	1.972	1.0142	0	0.863121	418
MPTK2_8g05890	2	2	1	0	0.845351	862
MPTK2_1g06210	2	2	1	0	1	374
MPTK2_5g15100	3	4.86267	0.616945	0	1.45915	1611
MPTK2_4g10640	1	1	1	0	0.954434	1847
MPTK2_8g01580	2	1.969	1.01574	0	1.30399	4635
MPTK2_8g05540	2	1.964	1.01833	0	1.45915	222
MPTK2_4g10330	2	1.952	1.02459	0	0	162
MPTK2_5g23620	5	4.496	1.1121	0	1.25163	3977
MPTK2_8g16900	2	2	1	0	0.873981	510
MPTK2_7g02220	1	1	1	0	0.991076	774
MPTK2_3g08770	2	1.974	1.01317	0	1.55666	1013
MPTK2_2g20870	1	1.97	0.507614	0	1	521
MPTK2_4g21420	1	1.978	0.505561	0	0	375
MPTK2_3g01850	2	1.98	1.0101	0	1.39215	780
MPTK2_7g10740	1	1.99	0.502513	0	0	243
MPTK2_1g10110	1	2.53	0.395257	0	0	473
MPTK2_3g08460	2	1.952	1.02459	0	1	168
MPTK2_1g29590	5	5.838	0.856458	0	1.76096	641
MPTK2_5g20120	2	2	1	0	0.811278	212
