gene_id	obs_max_nt_homopolymer	mean_expected_max_nt_homopolymer	SI	total_risky	mean_codon_entropy	gene_length
brd9	5	8.506	0.58782	0	0.811278	642
hoxa11a	2	1.975	1.01266	0	0.57664	300
muc2.1	2	1.99884	1.00058	0	1.74431	3939
nrxn2b	1	1.9936	0.501605	0	0.503258	1406
LOC101163134	2	7.34933	0.272134	0	0	50
LOC111947500	2	1.96	1.02041	0	0	870
abi3a	8	6.33186	1.26345	0	0.850172	440
LOC101171925	1	1.962	0.509684	0	0	542
LOC144992213	8	7.164	1.11669	0	0.918296	136
LOC101163179	2	2	1	0	0.970951	383
mrnip	2	2	1	0	0.650022	245
med12	2	1.9362	1.03295	0	0.642983	2150
zbtb26	2	2	1	0	0.650022	455
cdc42ep5	2	2	1	0	0	289
LOC101157392	2	1.99291	1.00356	0	1.35164	773
kank3	5	3.7425	1.33601	0	1.23093	980
nmt1a	5	7.331	0.682035	0	0.918296	510
synrg	1	1.92475	0.519548	0	0	1198
nasp	1	1	1	0	0.619382	499
pard6a	2	1.958	1.02145	0	1.45915	389
LOC101171307	1	2.242	0.44603	0	0	235
baz1a	2	2	1	0	1	1452
LOC101175076	2	1.97908	1.01057	0	1.44882	512
otud4	2	1.96	1.02041	0	1.25163	1205
rlim	2	3.957	0.505433	0	1.9953	651
sema6a	2	1.99867	1.00067	0	0.811278	1016
LOC101157005	2	2	1	0	0.931561	603
npm1a	2	2	1	0	0.591673	292
pdcd6ip	2	1.9785	1.01087	0	0.721928	881
hnrnph1	2	5.20975	0.383896	0	1.04605	413
LOC101168445	2	2	1	0	1.45915	200
brms1	2	2	1	0	0.811278	274
arhgap4b	2	1.99	1.00503	0	1.75	938
kif1b	2	2	1	0	0.835835	1703
LOC101161839	2	1.96	1.02041	0	1.45915	439
cln3	2	2	1	0	0	437
LOC101161567	2	1.976	1.01215	0	1.12581	967
LOC101158972	2	1.96067	1.02006	0	2.25163	479
LOC101158931	2	1.9985	1.00075	0	0.459148	1020
zeb1b	2	2	1	0	0	1034
th	2	1.976	1.01215	0	0.650022	489
LOC101172611	2	6.756	0.296033	0	0.468996	421
zfpm1	2	1.99971	1.00014	0	1.27326	1219
tra2b	2	2	1	0	0	83
LOC144986977	2	2	1	0	0.650022	215
si:ch211-51e12.7	5	6.104	0.819135	0	0.811278	192
tbc1d19	2	1.999	1.0005	0	0.591673	507
hmgb1a	1	1	1	0	0.721928	50
supt6h	2	1.894	1.05597	0	0.650022	1747
ppp1r37	2	2	1	0	0.918296	1145
usp15	2	2	1	0	0.620847	847
hmgb1b	2	2	1	0	0.918296	38
LOC101158351	2	1.949	1.02617	0	1.9183	316
LOC110016400	2	9.564	0.209118	0	0	288
camk1a	2	2	1	0	0.543564	369
kank1a	2	2	1	0	0.591673	1100
sec16a	5	5.34455	0.935533	0	1.58496	1442
usp19	2	2	1	0	0.650022	1500
srgap1a	2	6.572	0.304321	0	0.721928	157
csrnp1b	1	1.992	0.502008	0	0	581
gpr75	3	5.42	0.553506	0	1.79248	543
rbmx2	5	7.36	0.679348	0	0.650022	255
per1b	3	5.61067	0.534696	0	0.251629	1406
LOC101158005	2	1.96	1.02041	0	1.45915	898
LOC101158046	5	8.726	0.573	0	0.543564	996
enah	8	5.56153	1.43845	0	1.30278	486
LOC101172039	2	2	1	0	0.802228	4840
c18h4orf54	1	1.942	0.514933	0	0	1446
erfl3	5	4.694	1.06519	0	1.25163	737
taok2a	6	2.98783	2.00814	0	0.932393	1139
magixb	2	1.9985	1.00075	0	0.985228	1451
taok2b	5	3.626	1.37893	0	1.3671	1159
asxl1	2	1.994	1.00301	0	1.78653	1310
atp5if1b	2	4.838	0.413394	0	1.45915	107
pcif1	2	2	1	0	0.650022	797
vaspb	5	5.1745	0.966277	0	1.34274	407
mn1b	2	5.26	0.380228	0	0.811278	1244
nfxl1	2	1.99667	1.00167	0	0.986427	905
ercc3	2	2	1	0	1	783
LOC144994214	5	5.389	0.927816	0	1	426
LOC111949271	2	2	1	0	0.650022	807
pcsk5a	1	1	1	0	0.764396	1681
atf6b	6	5.41	1.10906	0	1.45915	686
LOC144994217	5	5.307	0.942152	0	1	334
LOC101174460	2	1.96467	1.01798	0	1.45915	2275
smarca2	2	3.45933	0.578146	0	0.492614	1581
rbm46	3	5.394	0.556174	0	1.25163	29
actmap	2	5.403	0.370165	0	1.18872	294
ash1l	2	2	1	0	0.905639	2914
znf711	1	1	1	0	0.817625	867
kdm5a	2	1.9568	1.02208	0	0.650022	1716
kdm1a	2	1.99385	1.00309	0	1.53049	924
LOC144987000	2	3.488	0.573394	0	0.890709	697
kdm5c	5	5.39667	0.926498	0	1.9183	1588
ttc9	2	4.854	0.412031	0	0	249
nav1a	5	7.42952	0.672991	0	0.650022	1555
LOC101156122	2	1.9915	1.00427	0	1.19543	357
LOC101170114	2	1.99	1.00503	0	0	2118
adgrl3.1	1	1.97538	0.506231	0	0	14
nav1b	5	4.68218	1.06788	0	1.2462	1502
ppargc1a	2	1.95823	1.02133	0	0.959148	1312
LOC101156479	2	5.99	0.33389	0	0	69
LOC101155087	2	2	1	0	0.732043	777
ppargc1b	2	2	1	0	0.918296	889
LOC101159006	1	1.944	0.514403	0	0.650022	325
bcor	1	1	1	0	0.650022	1783
eva1ba	2	2	1	0	0.985228	167
fam13b	2	1.99479	1.00261	0	0.796899	1052
slc6a1a	2	1.993	1.00351	0	1.58496	712
LOC101164996	5	3.717	1.34517	0	1.24261	413
LOC144987008	2	1.984	1.00806	0	2.23593	136
arid5a	2	1.955	1.02302	0	1.25163	660
LOC105354291	2	2	1	0	0.591673	803
rgs22	2	2	1	0	0.543564	851
nkapd1	5	7.912	0.631951	0	0.985228	254
ppp1r3b	20	5.852	3.41763	1	0.591673	358
rnft2	2	1.99	1.00503	0	0	457
dgcr8	1	1.976	0.506073	0	0.591673	769
fbxo42	2	1.957	1.02197	0	1.9183	350
LOC101156129	2	1.96143	1.01966	0	1.79248	450
arid1b	5	3.4497	1.4494	0	0.870254	1804
LOC144984128	5	5.768	0.866852	0	1.55666	383
hoatz	2	2	1	0	0.468996	138
ddx10	2	2	1	0	0.620847	386
clnk	5	5.405	0.925069	0	1.45915	343
LOC101167294	2	5.674	0.352485	0	0	463
phc1	2	1.964	1.01833	0	0.527583	768
per3	2	1.96	1.02041	0	1.58496	1264
uts1	2	2.24	0.892857	0	0.863121	132
dhx16	2	2	1	0	0.863121	1052
kcnk4b	2	2	1	0	2.52164	465
ddit3	2	1.994	1.00301	0	1.83659	308
stk11ip	2	2	1	0	0.543564	1185
foxl3	2	1.998	1.001	0	2.12809	249
foxd1	1	1.916	0.521921	0	0	348
foxp4	2	1.994	1.00301	0	0.353359	763
pclob	5	5.4468	0.91797	0	1.25163	7615
unm_sa1614	20	4.449	4.49539	5	0.577157	844
adnpb	1	1	1	0	0.811278	1048
usp54a	2	1.972	1.0142	0	1.53697	1268
usp54b	2	1.95533	1.02284	0	1.08496	1157
fam114a2	2	2	1	0	0.650022	338
srfbp1	1	1.985	0.503778	0	0	409
phf14	27	6.177	4.37105	2	0	881
kansl1l	2	1.9988	1.0006	0	0.591673	767
pparab	2	1.95	1.02564	0	1.25163	469
hectd1	2	2	1	0	0	2490
LOC101161954	5	5.96	0.838926	0	1.40564	1876
hectd4	2	1.9892	1.00543	0	1.29879	4452
pdxdc1	2	2	1	0	0.439497	767
runx1t1	2	1.9664	1.01709	0	0.459594	612
LOC101165686	2	2	1	0	0.918296	1331
cnot4a	2	1.9968	1.0016	0	1.57095	798
sox11a	2	2	1	0	1.37928	359
gpc6b	2	1.965	1.01781	0	1.45915	30
LOC111948663	2	2.214	0.903342	0	0.918296	230
cry1a	1	1.996	0.501002	0	0	127
arxa	2	1.974	1.01317	0	1.02783	464
LOC101172731	2	1.986	1.00705	0	1.38033	1267
bsna	2	1.99367	1.00318	0	1.45915	4052
LOC101173854	6	7.50625	0.799334	0	0.918296	956
cabp2a	2	2	1	0	0.591673	242
bsnb	2	1.981	1.00959	0	0.719886	3697
LOC101172738	1	1	1	0	0.804123	280
c4h11orf98	2	4.438	0.450653	0	0	133
yars1	2	4.663	0.428908	0	0	534
grin2ba	2	1.8975	1.05402	0	1	763
pcsk6	2	2	1	0	0.863121	945
znf281b	2	1.96	1.02041	0	1.25163	538
cap1	5	5.71	0.875657	0	0.591673	472
sos2	2	5.322	0.375799	0	0.918296	163
LOC110016526	2	2.264	0.883392	0	1.25163	233
cdh15	2	2.27	0.881057	0	1.37878	804
zgpat	2	2	1	0	0.650022	514
zfhx4	5	4.6924	1.06555	0	0.894945	3769
LOC101166954	6	5.67	1.0582	0	1.45915	1675
LOC101166955	3	4.712	0.636672	0	1.79248	467
hmx1	2	1.972	1.0142	0	0.591673	303
hmx2	2	5.568	0.359195	0	1.25163	365
prr13	2	1.997	1.0015	0	1.19818	14
prr14	2	1.988	1.00604	0	0.650022	1179
zmat1	2	1.986	1.00705	0	1.29879	555
ppp1r12a	2	1.9756	1.01235	0	1.37878	1078
klf4	2	1.974	1.01317	0	0.468996	425
prr16	2	1.996	1.002	0	1.45915	288
gmeb1	3	5.39556	0.556013	0	1.79248	152
LOC101162335	2	2.366	0.845309	0	0.520426	113
fhod3a	5	3.30248	1.51402	0	0.922497	1428
LOC101174893	2	5.4135	0.369447	0	0	451
LOC144994337	2	1.998	1.001	0	0.881291	121
LOC144987743	1	1	1	0	0	1497
kctd12b	5	5.968	0.837802	0	1.75	470
LOC101174898	2	1.958	1.02145	0	1.45915	283
LOC144988864	2	2	1	0	0.650022	723
skida1	2	1.996	1.002	0	1.11531	791
LOC144987473	2	2	1	0	0.936365	41
sall3a	2	1.997	1.0015	0	1.45915	1331
rbm7	1	1.894	0.527983	0	0	96
jcada	2	2	1	0	0.591673	1610
ddi2	2	4.15	0.481928	0	0.523411	880
agbl5	2	1.98867	1.0057	0	1.53049	942
LOC101163990	2	4.905	0.407747	0	1.23748	166
LOC101170586	2	7.46857	0.267789	0	0	471
tdrd7b	2	1.955	1.02302	0	1.25163	946
tenm1	5	3.866	1.29333	0	1.20162	2760
LOC105354952	2	2	1	0	0	659
esf1	2	1.5	1.33333	0	0.650022	725
cacna1ab	2	3.49543	0.572176	0	1.10651	2413
LOC144988556	1	1	1	0	0	2411
tenm3	2	2	1	0	0.650022	2620
tenm4	2	1.95859	1.02114	0	0.650022	2885
si:dkey-70p6.1	5	5.4295	0.920895	0	1.9183	483
hdlbpa	2	5.151	0.388274	0	1.29879	1280
LOC101167997	2	2	1	0	0.970951	1991
LOC105354916	1	1.961	0.509944	0	0.650022	225
cplx2a	2	2	1	0	0.918296	64
wasf1	5	5.69422	0.878083	0	1.37891	583
LOC101163957	2	1.962	1.01937	0	0.918296	420
wasf2	5	5.9028	0.847056	0	1.54441	471
sinhcaf	2	2	1	0	0.970951	274
LOC101163604	1	1.898	0.52687	0	0	517
eml2	2	1.955	1.02302	0	1.9183	792
rrp12	2	2	1	0	0.918296	1287
carmil1	2	3.35933	0.595356	0	0.707114	1347
lratd2b	1	1	1	0	1	275
LOC101164727	2	2	1	0	0.985228	43
LOC101171850	2	1.97121	1.0146	0	1.24319	378
egr1	2	1.966	1.01729	0	1.79248	511
LOC101160140	5	5.478	0.912742	0	1.45915	702
irs4b	2	1.962	1.01937	0	1.79248	1267
fndc3a	2	6.03567	0.331364	0	1.28067	1240
LOC101157860	2	1.995	1.00251	0	0.650022	312
kmt5b	2	1.99078	1.00463	0	0.689392	929
nova1	2	1.965	1.01781	0	1.79248	444
vars1	1	1.968	0.50813	0	0	1284
LOC101175582	5	5.4505	0.917347	0	1.9183	530
nova2	2	1.975	1.01266	0	1.37897	519
LOC101175541	2	1.98857	1.00575	0	0.954434	992
LOC111947120	2	1.994	1.00301	0	0.234498	281
LOC101157592	2	1.9925	1.00376	0	0.640137	459
cbx8b	2	1.996	1.002	0	0.503258	334
si:ch211-154o6.3	2	2	1	0	0.918296	153
LOC101157593	1	1.962	0.509684	0	0	395
focad	2	2	1	0	0.650022	1805
LOC144981511	2	2.212	0.904159	0	1.84237	210
casp2	1	1.9745	0.506457	0	0	497
ncbp3	2	2	1	0	0.503258	654
LOC101171274	2	2	1	0	0.650022	571
srek1ip1	2	1.992	1.00402	0	2.11328	175
LOC144981241	2	1.998	1.001	0	0.439497	334
fndc1	2	1.9935	1.00326	0	0.918296	1770
arhgap22b	5	4.617	1.08295	0	1.9183	730
LOC101168601	5	5.898	0.847745	0	0.413817	526
mrgbp	2	2	1	0	0	130
LOC101165720	2	2.232	0.896057	0	0.918296	1110
LOC101157206	1	1	1	0	0.650022	430
LOC101161763	5	4.168	1.19962	0	0.717761	1416
ralylb	2	1.99233	1.00385	0	1.22439	219
vps35l	2	1.996	1.002	0	1.37095	969
pcdh11	2	1.994	1.00301	0	0	1266
calr	2	2	1	0	0.543564	69
mex3a	5	3.281	1.52393	0	0.729574	515
wipf1b	5	5.89356	0.848384	0	1.39919	512
pcdh12	2	1.959	1.02093	0	1.25163	1171
adamtsl3	2	2	1	0	0.650022	1238
LOC105355022	2	1.95	1.02564	0	0.650022	237
oclnb	5	5.384	0.928678	0	1.25163	1093
LOC101168021	5	3.80133	1.31533	0	0.766681	727
smo	5	7.698	0.649519	0	0.591673	828
adamtsl4	2	1.992	1.00402	0	1.54879	1178
LOC111948743	2	1.982	1.00908	0	1.92011	303
LOC101161181	2	6.65533	0.300511	0	0.865857	575
dusp14	2	1.991	1.00452	0	0	209
cdk11b	2	2	1	0	0.811278	751
txndc16	2	2	1	0	0.811278	773
klhdc4	2	2	1	0	0.918296	579
wnk4a	2	2	1	0	0.650022	1455
nbeaa	5	2.90356	1.72202	0	1.25516	2988
matr3l1.2	2	2	1	0	0.918296	1083
nbeab	2	1.97733	1.01146	0	1.6645	2873
c2h8orf74	2	2	1	0	0	57
col7a1l	2	2	1	0	0.650022	2874
nxph2a	2	2.238	0.893655	0	1.37878	263
chd2	1	1	1	0	0	1809
chd3	5	4.29133	1.16514	0	1.49425	2055
abcf1	6	7.278	0.824402	0	0.918296	819
dtx2	2	1.986	1.00705	0	1.06128	634
cdca4	2	2	1	0	0.811278	317
chd6	2	2	1	0	1.18628	3430
jag2b	2	2	1	0	0	1243
chd7	5	2.86794	1.74341	0	0.762686	3307
fat4	5	7.958	0.628299	0	0.591673	4940
cep170ab	1	1.962	0.509684	0	0	1406
LOC101158597	2	1.992	1.00402	0	1	494
chd8	2	2	1	0	0.99403	123
dnaaf6	2	2	1	0	0.918296	192
si:ch211-132b12.7	2	1.949	1.02617	0	1.58496	530
mafaa	2	1.994	1.00301	0	0.251629	310
pde4d	2	2	1	0	0.77935	168
chd9	2	1.98111	1.00953	0	1.55019	2519
antxr1b	2	2.1375	0.935673	0	0.959148	596
zdhhc5a	2	2	1	0	0.77935	782
antxr1c	5	5.766	0.867152	0	1.14884	554
wrnip1	2	1.99	1.00503	0	0	586
LOC105356684	2	2.278	0.877963	0	1.45915	370
anks3	1	1.968	0.50813	0	0.650022	631
LOC101169999	5	5.054	0.989315	0	1.14884	306
LOC105356645	2	1.9635	1.01859	0	0.918296	1559
ldlrad2	2	2.401	0.832986	0	0.721928	384
ldlrad3	2	1.9888	1.00563	0	0.918296	317
clic5a	2	1.999	1.0005	0	1.77601	421
clic5b	2	1.968	1.01626	0	1.37878	475
cped1	2	1.964	1.01833	0	0.650022	904
rfx5	3	3.72556	0.805249	0	1.20001	660
sh3rf1	5	6.00733	0.832316	0	1.90564	880
LOC101166416	2	2.27	0.881057	0	0.863121	154
LOC101174931	2	2	1	0	1.29169	1074
fam184ab	5	6.252	0.799744	0	1.90564	1147
ascl1a	2	1.952	1.02459	0	1.25163	203
sh3bgr	2	2	1	0	0.591673	206
scaf11	5	6.412	0.779788	0	1.75272	1165
tanc1b	2	1.96056	1.02012	0	0	1784
eif5b	2	2	1	0	0.918296	1184
tsr1	2	2	1	0	1	834
LOC144988943	2	1.966	1.01729	0	1.58496	1502
stim2b	1	1.978	0.505561	0	0.591673	722
tsr2	2	5.628	0.355366	0	0	173
heg1	1	1.965	0.508906	0	0	1021
LOC101159828	2	2	1	0	0	44
LOC144984630	2	1.8	1.11111	0	0.774546	560
LOC144988905	2	2	1	0	1	222
si:ch211-199g17.2	2	1.9996	1.0002	0	0	41
tshz3b	1	1.998	0.500501	0	0.439497	1214
LOC110017687	2	1.976	1.01215	0	0.543564	246
LOC101156361	2	1.972	1.0142	0	2.23593	793
LOC144984635	2	2	1	0	0	194
setdb1b	2	3.2305	0.619099	0	0.703342	1232
arl6ip4	2	1.965	1.01781	0	1.73409	244
LOC105358720	2	2	1	0	0	514
c19h8orf33	2	2	1	0	0.591673	225
LOC101156679	8	5.4825	1.45919	0	0.624936	808
sh3bp5b	2	1.984	1.00806	0	1.29879	467
eapp	2	2	1	0	0.650022	48
brinp2	2	1.99933	1.00033	0	1.04085	815
LOC101159248	2	2	1	0	0.985228	272
fra10ac1	5	7.59	0.658762	0	0.650022	331
LOC101156094	2	1.99	1.00503	0	0	963
LOC101163723	2	2	1	0	0.881291	1292
lmod1b	5	6.162	0.811425	0	1.2638	645
pelp1	2	1.954	1.02354	0	0.650022	32
mtcl2	5	4.574	1.09314	0	1.9183	1881
sbno2b	2	1.956	1.02249	0	0.959148	1474
LOC101167492	8	5.43943	1.47074	0	1	676
larp7	5	7.854	0.636618	0	0.918296	544
LOC101170047	1	1.976	0.506073	0	0	177
mcamb	2	2	1	0	1.28802	637
smcr8b	2	1.978	1.01112	0	1.6645	884
ap3b1a	1	1.983	0.504286	0	0.271782	1102
spata13	1	1.96	0.510204	0	0.650022	1223
hspb7	2	1.97	1.01523	0	1.84237	156
LOC101170009	2	2	1	0	0	1021
LOC101164847	2	1.956	1.02249	0	0	250
LOC144984058	2	7.436	0.268962	0	0	283
LOC101167142	2	2	1	0	0.863121	5063
onecut2	2	1.98244	1.00886	0	0.688083	538
LOC101163416	5	6.926	0.721917	0	1.48336	850
npat	2	1.958	1.02145	0	1.45915	1348
LOC101163417	2	4.931	0.405597	0	0.959148	300
tmtc1	2	2.2	0.909091	0	1.25163	836
wnt10a	2	1.982	1.00908	0	1	173
LOC111947865	1	1.994	0.501505	0	0	351
fam171b	2	1.9955	1.00226	0	0.57839	805
cdadc1	2	2	1	0	0.764205	512
LOC144992538	2	1.954	1.02354	0	0	1491
LOC101163148	8	8.458	0.94585	0	0.954434	222
senp7	2	2	1	0	0.271782	1016
LOC111947557	8	5.33429	1.49973	0	1.58496	694
LOC101171392	2	1.968	1.01626	0	0.650022	1059
med23	2	1.959	1.02093	0	0.650022	1402
rpgra	2	2	1	0	0.959417	1069
LOC101175352	5	5.40745	0.924649	0	1.45915	1034
LOC101175393	2	1.99467	1.00267	0	1.79248	1366
zbtb37	3	5.094	0.588928	0	1.84237	176
caskin1	5	5.638	0.886839	0	1.09235	1480
ampd2a	2	1.993	1.00351	0	1.36096	1022
LOC101175355	5	5.733	0.872144	0	1.44882	987
il1rapl2	2	2.246	0.890472	0	1.25163	722
LOC101157678	2	1.94	1.03093	0	0.650022	280
chst8	2	1.957	1.02197	0	1.9183	388
LOC101175000	2	1.956	1.02249	0	1.25163	242
LOC101171000	2	1.9675	1.01652	0	1.41897	1884
LOC101157091	2	1.976	1.01215	0	1.44882	734
zfta	2	2	1	0	0.811278	632
ccdc9	2	4.31533	0.463464	0	0.77303	723
LOC144981324	2	1.995	1.00251	0	1.2406	1590
med29	2	1.932	1.0352	0	0.985228	181
LOC101168763	2	2	1	0	0.543564	62
fnbp4	5	6.1605	0.811622	0	1.5	854
LOC105355491	2	2	1	0	0.836641	244
LOC105355410	1	1.906	0.524659	0	0	321
nhsl1a	5	5.11283	0.977931	0	1.28309	1860
ezrb	5	6.196	0.806972	0	1.90564	582
spen	2	1.95708	1.02193	0	1.22599	3434
il17a/f1	1	1	1	0	0	153
LOC101171048	1	1.925	0.519481	0	0	461
il17a/f2	2	2.237	0.894055	0	0.650022	227
il17a/f3	8	7.426	1.0773	0	1	157
LOC101171008	2	1.96333	1.01868	0	1.45915	670
zyx	5	6.2455	0.800576	0	1.69269	625
LOC101175009	5	5.28836	0.945472	0	1.81128	916
znf800b	2	2	1	0	0.954434	863
slc4a2b	2	2	1	0	0.863121	1211
LOC144989099	1	1.97667	0.505902	0	0	270
smarca4a	5	5.388	0.927988	0	0.251629	1621
LOC101172970	2	1.962	1.01937	0	1.12581	490
LOC101168498	2	2	1	0	0.543564	777
smarca4b	5	4.54467	1.10019	0	1.07733	1660
hnrnpa3	2	4.974	0.402091	0	1.20679	349
ccdc181	2	1.968	1.01626	0	1.45915	509
marcksl1b	5	7.366	0.678794	0	0.650022	209
rsbn1	8	8.066	0.991818	0	0.863121	780
kctd17	2	2	1	0	0.30198	257
sp5l	2	1.998	1.001	0	0.764205	348
hoxa3a	5	4.93926	1.0123	0	1.76797	416
LOC101158630	1	1.972	0.507099	0	0.863121	234
otx1	2	1.994	1.00301	0	1.75	245
usp20	2	2	1	0	0	944
diaph1	5	5.49575	0.909794	0	1.59969	1239
diaph2	5	6.1375	0.814664	0	1.55768	1114
map2	2	2	1	0	0.764205	1624
apoba	2	2.26533	0.882872	0	1.25163	3081
hmgb2a	1	1	1	0	0.985228	237
ppig	2	1.986	1.00705	0	1.21413	687
LOC110013802	3	5.294	0.566679	0	1.25163	295
buc	2	2	1	0	0.863121	574
sox4b	1	1.976	0.506073	0	0	264
LOC110016495	2	1.988	1.00604	0	0.543564	233
cdc123	2	2	1	0	0.918296	19
trim8b	2	1.994	1.00301	0	1.52193	594
LOC110013889	2	1.954	1.02354	0	0	1394
pbxip1a	2	2	1	0	0.882103	769
nt5c2b	2	2	1	0	0.918296	79
LOC105353570	1	1.962	0.509684	0	0.650022	1259
LOC101173124	2	1.956	1.02249	0	0.650022	921
ube4a	1	1.9025	0.525624	0	0	1082
LOC101169768	2	2	1	0	0.985228	510
srcap	2	1.9596	1.02062	0	1.45915	1406
LOC101169180	1	1	1	0	0.650022	501
twist1a	1	1.966	0.508647	0	0	185
mylkb	2	2	1	0	0.468996	886
zbtb7c	5	3.51825	1.42116	0	1.3984	654
plekha2	2	1.95667	1.02215	0	0.918296	431
zhx3b	2	1.962	1.01937	0	1.79248	1082
efs	2	1.956	1.02249	0	1.45915	943
LOC144994221	2	2	1	0	0.732043	778
LOC101155942	5	5.644	0.885897	0	1.37878	244
scn4ab	2	2	1	0	0.863121	1759
LOC144994263	18	7.638	2.35664	1	0	1813
tle2a	2	1.99427	1.00287	0	1.39516	795
osbpl1a	2	2	1	0	0.811278	850
utp20	2	2	1	0	0.747232	2778
mark4a	2	1.9652	1.01771	0	1.45915	702
tbx2b	2	1.98333	1.0084	0	1.55666	149
rp9	2	1.992	1.00402	0	1.57095	222
taf4a	2	1.957	1.02197	0	1.25163	817
LOC144990266	2	1.99127	1.00438	0	0.954434	1024
LOC144994226	5	5.33	0.938086	0	1	401
hfm1	2	8.31055	0.240658	0	0	1284
LOC101155947	2	2	1	0	0.591673	396
LOC101155633	2	1.998	1.001	0	0.918296	288
utp23	3	7.574	0.396092	0	0.650022	255
srp72	5	7.954	0.628615	0	0.591673	667
elfn2b	5	2.85733	1.74988	0	0.614434	946
patj	2	2	1	0	0.863121	1877
neurod1	2	2	1	0	0.970951	350
LOC144994229	5	5.337	0.936856	0	1	369
ccm2l	3	4.7855	0.626894	0	0.729574	612
ptpn12	2	1.9788	1.01071	0	1.33046	694
LOC111946638	1	1.89	0.529101	0	0	433
rbm15	5	5.648	0.885269	0	1.37878	845
phrf1	1	1	1	0	0.509807	1823
LOC101156755	2	1.946	1.02775	0	2.25163	63
clspn	2	2	1	0	0.78845	1260
LOC144987091	2	1.94667	1.0274	0	0.811278	1327
nyap2b	2	1.9585	1.02119	0	1.58496	941
