gene_id	obs_max_nt_homopolymer	mean_expected_max_nt_homopolymer	SI	total_risky	mean_codon_entropy	gene_length
Tb11.01.2360	2	5.078	0.393856	0	0.591673	573
Tb927.4.4940	2	2.89067	0.691882	0	0.639432	669
Tb09.211.3140	1	1	1	0	0.918296	995
TB927.1.2660	2	2	1	0	0.881291	57
TB927.1.2620	2	2.732	0.732064	0	0.918296	102
Tb11.02.2060	2	2	1	0	0.947756	585
Tb10.61.2370	1	1	1	0	0.811278	555
Tb927.2.5340	2	2	1	0	1.81634	369
Tb927.5.3250	5	5.392	0.9273	0	1.37878	1557
Tb927.2.5300	2	1.996	1.002	0	1.40564	365
Tb927.3.4580	1	1.978	0.505561	0	1.45915	861
Tb10.61.2060	2	2	1	0	0.802228	1103
Tb927.5.360	4	2.628	1.52207	0	1.45915	523
Tb927.3.1620	2	1.968	1.01626	0	1.45915	1631
Tb11.01.3630	2	3.788	0.527983	0	0.325011	442
Tb11.01.6280	2	1.961	1.01989	0	1.45915	1116
Tb10.70.5560	2	2	1	0	0.985228	294
Tb09.211.0490	14	8.054	1.73827	1	0.954434	108
Tb09.211.0410	2	1.5	1.33333	0	0.325011	280
Tb11.01.3010	5	4.772	1.04778	0	0.650022	4242
Tb09.211.0100	5	5.934	0.842602	0	1.51238	576
Tb927.5.1990	2	1.98	1.0101	0	0.503323	334
Tb927.7.7270	2	1.994	1.00301	0	0.764205	788
Tb10.6k15.1690	2	2	1	0	0.881291	585
Tb11.50.0006	2	1.966	1.01729	0	0.918296	505
Tb927.5.1680	2	1.988	1.00604	0	1.06128	1751
Tb927.8.7550	2	1.998	1.001	0	0.970951	510
Tb927.3.2930	2	1.998	1.001	0	0.99403	239
Tb927.2.6070	2	2.586	0.773395	0	0.650022	384
Tb09.160.2700	2	2	1	0	0.591673	119
Tb927.8.4320	5	4.222	1.18427	0	0.756571	1466
Tb11.01.4320	2	1.964	1.01833	0	1.25163	637
Tb927.6.960	2	5.678	0.352237	0	1.39215	450
Tb10.70.3330	2	2	1	0	0.591673	155
Tb927.6.1070	2	1.978	1.01112	0	1	931
Tb11.v4.0029	2	1.992	1.00402	0	1.29879	482
Tb927.6.1030	2	5.714	0.350018	0	1.40564	449
Tb927.6.650	2	2	1	0	0	1501
TB927.1.1780	2	2	1	0	0	138
Tb11.02.0060	2	1.996	1.002	0	0.881291	309
Tb927.8.1670	2	1.97	1.01523	0	0.918296	592
Tb11.01.5900	2	4.952	0.403877	0	0.650022	226
Tb927.7.5000	2	1.99	1.00503	0	0.985228	260
TB927.1.1430	2	2.748	0.727802	0	0.591673	150
TB927.1.1160	2	1.968	1.01626	0	1.37878	531
Tb927.8.1050	2	1.938	1.03199	0	1.45915	2653
Tb927.6.3460	2	2	1	0	0.863121	564
Tb09.160.4240	1	1	1	0	0.970951	422
Tb927.2.4920	2	1.976	1.01215	0	1.45915	351
Tb11.02.2760	2	1.976	1.01215	0	1.95021	966
Tb10.70.0060	2	6.126	0.326477	0	0.970951	508
Tb11.02.1330	2	1.974	1.01317	0	1	462
Tb927.6.3110	2	2	1	0	0.811278	439
Tb927.4.4440	2	1.96	1.02041	0	1.45915	1247
Tb927.7.6310	2	2	1	0	0.360964	768
Tb10.6k15.0730	9	8.622	1.04384	1	0.918296	110
Tb10.61.2450	2	2	1	0	0.918296	1133
Tb927.5.480	2	2	1	0	0.503258	223
Tb927.8.6360	3	5.626	0.533239	0	1.36096	899
Tb927.5.400	4	2.736	1.46199	0	1.45915	522
Tb10.70.1640	2	1.96	1.02041	0	1.9183	614
Tb927.8.990	5	4.87	1.02669	0	0.650022	318
Tb927.3.1470	4	2.666	1.50038	0	1.9183	365
Tb927.8.910	2	1.492	1.34048	0	0.78845	465
Tb11.01.3400	1	1	1	0	1	800
Tb927.3.5160	2	1.966	1.01729	0	0.918296	1232
Tb927.8.600	2	1.942	1.02987	0	2.25163	303
Tb927.4.1400	2	1.97	1.01523	0	1.45915	460
Tb09.211.1070	2	1.9964	1.0018	0	0.867732	1030
Tb927.7.7080	2	2	1	0	0.811278	372
Tb927.5.1720	1	1.946	0.513875	0	0.650022	629
Tb927.7.7000	2	1.982	1.00908	0	1.4138	1596
Tb11.01.7670	2	2.596	0.770416	0	1.45915	1213
Tb10.6k15.2540	2	1.974	1.01317	0	1.45915	1329
Tb11.01.4750	1	1	1	0	0	532
Tb927.5.1140	2	1.96	1.02041	0	0.918296	628
Tb11.01.4480	2	2	1	0	1	974
Tb927.7.200	2	1.97	1.01523	0	1.84237	538
Tb11.02.0410	5	4.96	1.00806	0	1.9183	643
Tb927.8.5710	2	4.8	0.416667	0	0	918
Tb10.26.0350	2	1.993	1.00351	0	0.70282	399
Tb09.211.3960	2	2.824	0.708215	0	1.6645	123
Tb09.160.3280	2	2	1	0	0	50
Tb10.26.0040	2	1.96	1.02041	0	1.45915	348
Tb11.01.2290	2	1.992	1.00402	0	0.591673	1260
Tb09.211.3380	4	2.71	1.47601	0	1.45915	123
Tb927.7.6700	2	1.982	1.00908	0	0.650022	273
Tb927.2.1890	1	1	1	0	0.543564	292
Tb927.4.4520	2	5.55	0.36036	0	0.811278	504
Tb927.2.4420	2	2	1	0	0.650022	377
Tb927.3.4700	2	2	1	0	1	395
TB927.1.2280	2	1.948	1.02669	0	0	148
Tb927.8.6440	2	2	1	0	0.995727	184
TB927.1.2240	2	2	1	0	0.468996	99
Tb927.3.1820	2	4.962	0.403063	0	0.616116	245
Tb927.3.1550	2	1.966	1.01729	0	0.650022	1009
Tb927.3.4160	1	1	1	0	0.543564	321
Tb927.8.760	1	1	1	0	0.877641	328
Tb11.02.3880	2	2	1	0	0.99403	1707
Tb09.211.4070	2	2	1	0	0.985228	189
Tb10.6k15.1850	2	1.986	1.00705	0	0.863121	336
Tb927.4.470	2	5.222	0.382995	0	1.32014	229
Tb927.7.4550	5	5.068	0.986582	0	1.84237	183
Tb10.6k15.1500	5	5.644	0.885897	0	1.75	411
Tb927.7.4200	2	1.994	1.00301	0	0.764205	354
Tb927.8.7480	5	5.066	0.986972	0	1.9183	635
Tb927.6.1890	2	4.972	0.402253	0	0	602
Tb11.01.8560	2	4.91	0.407332	0	0	849
Tb927.7.320	2	1.986	1.00705	0	0.811278	180
Tb10.70.3570	2	2	1	0	0.543564	3901
Tb927.6.850	2	1.992	1.00402	0	0.90958	330
Tb10.61.0840	2	1.986	1.00705	0	1.90564	602
Tb927.6.580	1	1.978	0.505561	0	0	596
Tb10.61.1920	2	5.07	0.394477	0	1.37878	304
TB927.1.1980	2	1.982	1.00908	0	0.650022	300
Tb09.211.2110	2	1.958	1.02145	0	1	618
Tb10.61.1650	2	4.87	0.410678	0	0	121
Tb11.03.0580	2	1.966	1.01729	0	0.918296	175
Tb09.160.3980	2	1.968	1.01626	0	0	878
Tb10.70.4880	2	1.98	1.0101	0	1.55666	382
Tb09.160.4710	2	1.966	1.01729	0	1	1520
Tb11.01.2330	2	3.204	0.62422	0	0.954652	697
Tb927.7.2590	2	1.98	1.0101	0	0.985228	170
Tb11.01.2020	2	5.05	0.39604	0	0.591673	474
Tb11.02.2650	1	1.98	0.505051	0	0.985228	369
Tb927.8.3990	5	7.926	0.630835	0	0.863121	290
Tb927.2.5350	2	2	1	0	1.81634	369
Tb927.5.680	2	1.952	1.02459	0	1.9183	585
Tb927.5.3260	5	5.372	0.930752	0	0.863121	1399
Tb927.2.5310	2	2	1	0	1.72957	362
Tb927.3.1900	2	1.946	1.02775	0	1.45915	867
TB927.1.2320	2	2	1	0	0	285
Tb927.5.4340	2	1.952	1.02459	0	0.918296	585
Tb927.5.370	4	2.716	1.47275	0	1.45915	523
Tb927.8.6250	2	2.656	0.753012	0	1.9183	691
Tb09.211.0770	2	1.974	1.01317	0	0.650022	362
Tb10.70.1570	2	2	1	0	1	957
Tb10.70.1530	2	4.754	0.420698	0	0	423
Tb09.211.0150	8	9.144	0.874891	0	1	132
Tb927.5.1960	2	2	1	0	0.985228	380
Tb927.8.7830	1	1	1	0	0.591673	1172
TB927.1.3670	2	2	1	0	0.991076	713
Tb927.5.1690	2	1.986	1.00705	0	1	462
Tb927.2.2390	2	3.405	0.587372	0	0	172
TB927.1.3320	2	2	1	0	0	349
TB927.1.180	2	3.44	0.581395	0	0.459148	833
Tb927.3.2630	1	1	1	0	0	782
Tb927.3.730	2	1.99	1.00503	0	1.25163	303
Tb927.8.4370	2	2	1	0	0.591673	910
Tb927.8.8330	2	5.562	0.359583	0	1.07442	888
Tb11.01.4370	2	1.982	1.00908	0	0.863121	806
Tb927.8.4060	2	6.85	0.291971	0	0.954434	590
Tb927.6.1390	2	6.006	0.333	0	1.53049	347
Tb927.8.8020	1	1.964	0.509165	0	0	314
Tb927.6.1350	5	6.02	0.830565	0	0.721928	345
Tb927.6.970	2	5.942	0.336587	0	1.35164	450
Tb927.3.2050	2	1.98333	1.0084	0	0.994007	1572
Tb11.02.4690	9	10.03	0.897308	1	0.863121	182
Tb927.4.2640	2	2	1	0	0.954434	1274
Tb11.01.4020	1	1	1	0	0	557
Tb927.6.1040	2	5.672	0.352609	0	1.40564	449
Tb927.6.1000	2	5.616	0.356125	0	1.40564	449
Tb11.02.0340	2	1.986	1.00705	0	1.9183	838
Tb927.2.3660	4	2.708	1.4771	0	0.918296	3577
Tb11.02.4300	2	1.998	1.001	0	0.845351	441
Tb927.2.3620	2	5.364	0.372856	0	0.811278	805
TB927.1.1710	1	1	1	0	0	1786
Tb11.03.0620	5	3.00733	1.6626	0	1.1475	219
Tb927.3.3940	2	4.82	0.414938	0	0	593
Tb927.2.370	2	3.494	0.57241	0	0.459148	834
Tb927.3.3670	1	1	1	0	0.863121	623
Tb927.5.2300	2	6.012	0.332668	0	1.36096	943
TB927.1.4010	2	1.991	1.00452	0	1.57782	1249
Tb10.70.7220	2	1.96	1.02041	0	0.650022	645
Tb11.01.5020	2	1.968	1.01626	0	1	334
Tb10.70.4300	1	1.98	0.505051	0	0.863121	247
Tb927.7.3710	2	1.986	1.00705	0	0.650022	472
Tb927.7.6320	2	2	1	0	0.754984	639
TB927.1.2710	2	5.39	0.371058	0	0	713
Tb927.5.3610	2	2	1	0	1.53049	1127
Tb927.8.6640	2	1.977	1.01163	0	0.931561	604
Tb927.8.3760	2	4.904	0.40783	0	0.918296	164
Tb927.5.4420	3	5.431	0.552384	0	1.47047	632
TB927.1.2170	2	2	1	0	0.863121	125
Tb11.12.0009	2	1.97	1.01523	0	0.918296	132
Tb10.6k15.0120	2	2	1	0	0.650022	458
Tb927.8.960	2	2.734	0.731529	0	1.45915	2194
Tb09.160.5520	4	3.42	1.16959	0	1.03892	115
Tb927.3.5440	2	1.944	1.02881	0	2.25163	1497
Tb927.8.3180	2	1.964	1.01833	0	1.45915	1156
Tb10.70.5380	2	1.992	1.00402	0	0	260
Tb09.211.4540	2	2	1	0	1	305
Tb09.160.1290	2	1.96	1.02041	0	0.650022	1919
Tb927.3.5130	2	2	1	0	0	452
TB927.1.880	2	2	1	0	0.650022	4600
Tb927.7.7320	2	1.968	1.01626	0	0.591673	718
Tb11.22.0010	2	1.984	1.00806	0	0.918296	1217
TB927.1.840	2	1.97	1.01523	0	1.58496	239
Tb11.02.3110	1	1.483	0.674309	0	0.5	1037
Tb927.8.7640	2	1.998	1.001	0	1.25163	467
TB927.1.3400	2	1.976	1.01215	0	0.918296	349
Tb11.30.0002	2	2.17	0.921659	0	1.03778	232
Tb10.6k15.1160	3	6.198	0.484027	0	1.61719	269
Tb927.3.850	2	2	1	0	1	754
Tb927.2.2120	2	2	1	0	0.881291	453
Tb927.3.2750	1	1	1	0	0.918296	871
TB927.1.220	2	3.419	0.584966	0	0.459148	833
Tb927.8.4450	2	1.97	1.01523	0	1.9183	428
Tb927.5.1150	1	1	1	0	0	735
Tb11.01.7330	2	2	1	0	0.985228	1009
Tb927.8.7060	2	1.992	1.00402	0	0.954434	1578
Tb11.01.0725	2	1.992	1.00402	0	0.811278	394
Tb10.26.0900	2	1.95	1.02564	0	1.9183	1541
TB927.1.4400	1	1.988	0.503018	0	0.991076	288
Tb927.8.5720	2	1.966	1.01729	0	0	518
TB927.1.1520	2	2.49	0.803213	0	0.57664	112
Tb927.2.3160	2	2	1	0	0.325011	429
Tb927.8.2800	1	1.96	0.510204	0	1	365
TB927.1.1290	11	8.542	1.28775	1	0.764205	107
Tb09.211.3930	2	1.964	1.01833	0	1.25163	415
Tb927.8.5140	2	2	1	0	0.863121	575
Tb927.4.3760	2	2	1	0	0.650022	401
Tb927.4.4800	2	1.996	1.002	0	0.468996	130
Tb927.7.6710	2	2.736	0.730994	0	0.918296	160
Tb11.02.2540	1	1	1	0	0	243
Tb927.4.3180	2	1.5	1.33333	0	0.707113	215
Tb09.v1.0770	2	2	1	0	0.591673	100
Tb927.7.3560	2	1.5	1.33333	0	0.924175	1760
Tb10.61.2580	1	1	1	0	0.811278	1371
Tb927.5.840	1	1	1	0	0.591673	994
Tb927.5.800	2	2	1	0	0.970951	332
Tb927.2.4160	1	1.974	0.506586	0	0.863121	835
Tb927.5.4580	1	1.962	0.509684	0	1.45915	818
Tb11.43.0001	2	1.978	1.01112	0	1.84237	426
TB927.1.2290	11	6.902	1.59374	1	0.918296	113
Tb927.3.1830	2	1.978	1.01112	0	0.918296	475
Tb927.2.5200	5	5.037	0.992654	0	1.81743	713
TB927.1.2210	2	1.5	1.33333	0	0	318
Tb927.5.4270	6	7.206	0.832639	0	1	828
Tb09.160.1680	2	1.974	1.01317	0	1.9183	182
Tb09.160.5640	2	1.97	1.01523	0	0.918296	1857
Tb927.3.1560	2	2	1	0	0.94566	380
Tb927.3.1520	4	2.65	1.50943	0	1.9183	365
Tb10.70.5420	1	1	1	0	1	481
Tb927.3.5250	2	3.49	0.573066	0	0.448019	579
Tb927.8.730	2	2	1	0	0.954434	253
Tb927.3.1210	2	1.988	1.00604	0	0.954434	973
Tb927.4.1530	2	1.996	1.002	0	1.83659	970
Tb11.02.3500	2	1.988	1.00604	0	0.954434	918
Tb927.5.1850	2	1.98	1.0101	0	0.918296	2624
Tb927.7.7170	2	1.992	1.00402	0	0.991076	724
Tb11.01.7720	5	5.014	0.997208	0	1.9183	530
Tb927.5.1500	2	2	1	0	0.99403	515
Tb927.2.2240	2	4.9	0.408163	0	0	1219
Tb11.01.8530	12	8.907	1.34725	1	0.825011	285
Tb10.70.3580	2	1.972	1.0142	0	2.25163	1022
Tb11.02.0810	2	1.985	1.00756	0	0.817625	932
Tb927.6.820	2	1.96	1.02041	0	1.9183	988
Tb10.61.0850	2	1.97	1.01523	0	0.918296	676
Tb11.47.0007	2	1.992	1.00402	0	1.44662	860
Tb10.6k15.3980	2	2	1	0	0.918296	1727
Tb11.02.4270	2	2	1	0	0.918296	1454
Tb11.02.0270	2	1.974	1.01317	0	1	545
Tb10.61.0580	2	1.984	1.00806	0	0.784159	3460
Tb927.5.2850	2	1.982	1.00908	0	1.45915	518
Tb927.8.5880	1	1	1	0	0.970951	172
Tb09.160.3990	1	1.962	0.509684	0	0.918296	674
Tb11.03.0550	1	1.984	0.504032	0	0	200
Tb09.244.2680	2	2	1	0	0.918296	315
Tb927.3.3210	9	7.204	1.24931	1	0.650022	179
Tb09.160.0490	2	2	1	0	0	464
Tb11.01.5220	2	1.978	1.01112	0	1.25163	839
Tb09.v1.0850	2	2	1	0	0	98
Tb927.7.3680	5	7.178	0.696573	0	0.650022	153
Tb927.2.4550	1	1	1	0	0.918296	905
TB927.1.2680	2	1.996	1.002	0	0	96
TB927.1.2640	2	1.995	1.00251	0	0	318
TB927.1.2600	2	1.996	1.002	0	0.918296	667
Tb10.61.2350	2	1.974	1.01317	0	0.918296	1291
Tb927.2.5360	2	2	1	0	1.67582	369
Tb927.2.5320	2	2	1	0	1.88792	364
Tb10.6k15.0010	14	4.896	2.85948	1	0.650022	157
Tb10.70.5500	2	1.992	1.00402	0	0.863121	588
Tb927.8.810	2	2	1	0	0.5	333
Tb927.3.1020	1	1	1	0	0.543564	493
Tb927.7.7520	2	1.96	1.02041	0	1.9183	1243
Tb10.6k15.1940	2	2	1	0	0	1089
Tb927.4.560	2	4.846	0.412712	0	1.25163	4232
TB927.1.3910	2	1.964	1.01833	0	0.918296	907
Tb927.7.7290	2	2	1	0	0.918296	1015
Tb11.02.3350	5	5.012	0.997606	0	1.45915	924
Tb927.8.7840	2	5.072	0.394322	0	1.25163	798
Tb927.2.2320	9	8.954	1.00514	1	0.650022	155
Tb927.7.760	2	2	1	0	0.934068	569
Tb927.8.7260	2	1.986	1.00705	0	1.90564	1028
Tb11.01.8650	2	1.98	1.0101	0	1.45915	2059
Tb927.3.2600	2	2	1	0	0.985228	2170
Tb11.01.7220	2	2	1	0	0.325011	414
Tb11.02.4970	2	2	1	0	0.991076	1003
Tb11.02.0970	2	1.976	1.01215	0	1.45915	711
Tb927.6.980	2	5.854	0.341647	0	1.39215	450
Tb927.4.2690	2	2	1	0	1.6645	270
Tb11.01.4070	1	1	1	0	0.918296	836
Tb927.6.1050	2	5.676	0.352361	0	1.40564	449
Tb927.6.1010	2	5.656	0.353607	0	1.39215	450
Tb11.02.4350	2	1.969	1.01574	0	0.459148	196
Tb11.02.0310	2	1.735	1.15274	0	1.14295	685
Tb927.5.2660	1	1	1	0	1	860
Tb927.8.5920	12	5.018	2.39139	1	0.650022	199
Tb11.02.4040	2	1.988	1.00604	0	0.990152	1231
Tb927.3.3950	1	1	1	0	0.543564	550
Tb927.5.2390	2	6.104	0.327654	0	0.845351	342
Tb927.7.5020	2	1.98	1.0101	0	0.985228	260
TB927.1.1450	2	2	1	0	0	73
Tb927.2.3090	2	3.192	0.626566	0	0.816689	181
Tb927.6.2980	2	1.96	1.02041	0	1.25163	1038
Tb09.160.0840	2	1.99	1.00503	0	0.918296	359
Tb927.5.2000	2	1.986	1.00705	0	0.811278	361
Tb927.8.2420	1	1.986	0.503525	0	0.650022	305
Tb11.01.2420	2	1.95	1.02564	0	0.650022	918
Tb09.211.3510	2	4.974	0.402091	0	1.44882	735
Tb927.7.6910	2	1.979	1.01061	0	1.27834	823
Tb10.406.0050	3	5.038	0.595474	0	1.75343	320
Tb927.6.3170	2	1.994	1.00301	0	0.954434	481
Tb927.7.3720	2	2.331	0.858001	0	0.325011	191
Tb927.7.6330	2	2.956	0.67659	0	0.991076	171
TB927.1.2720	2	1.994	1.00301	0	0	103
Tb11.02.1000	2	1.966	1.01729	0	0.918296	850
Tb927.3.4910	2	2	1	0	1	352
Tb927.8.6650	2	1.97933	1.01044	0	0.967841	666
Tb927.5.460	2	2	1	0	0.970951	110
Tb927.3.5760	2	1.946	1.02775	0	1.9183	295
TB927.1.2140	2	2.692	0.742942	0	1.58496	100
Tb09.211.1980	2	2	1	0	0.954434	116
Tb927.6.4710	2	2	1	0	0.918296	673
Tb09.211.4590	2	2.78	0.719424	0	1.37878	97
Tb927.3.5140	2	1.984	1.00806	0	1.37878	762
Tb11.02.3470	5	5.33543	0.937132	0	1.43923	1004
Tb927.7.4490	5	4.776	1.0469	0	1.9183	1643
TB927.1.3450	1	1	1	0	0.591673	791
Tb927.8.7610	2	2	1	0	1.37878	467
TB927.1.3410	3	4.068	0.737463	0	0.78905	498
Tb927.7.530	5	5.064	0.987362	0	1.79248	1562
Tb11.01.0730	2	1.998	1.001	0	0.811278	394
Tb09.211.2980	12	9.196	1.30492	1	0.650022	128
Tb927.3.2450	2	1.932	1.0352	0	0.530639	165
Tb927.8.4110	2	7.054	0.283527	0	0.954434	590
Tb10.70.2310	5	5.038	0.992457	0	1.37878	301
Tb09.160.2260	2	1.982	1.00908	0	0.863121	691
Tb11.01.8190	2	1.978	1.01112	0	2.25163	783
Tb927.3.2140	2	2	1	0	0.918296	948
Tb11.01.0110	5	4.716	1.06022	0	1.45915	299
Tb10.61.1590	2	1.992	1.00402	0	0.985228	655
Tb927.7.5140	2	1.95	1.02564	0	2.25163	470
Tb927.8.1770	2	1.996	1.002	0	0.970951	520
TB927.1.1530	1	1	1	0	0.825011	1742
Tb927.8.2810	2	1.994	1.00301	0	1.14884	868
Tb09.160.0920	2	1.998	1.001	0	1	1425
Tb11.01.2810	2	2	1	0	1	1705
Tb927.6.2710	2	2	1	0	0.979869	761
Tb10.70.4700	2	1.944	1.02881	0	1.45915	378
Tb11.01.2580	4	2.696	1.48368	0	1.25163	891
Tb927.8.2230	2	2	1	0	0.863121	378
Tb10.70.4430	2	1.988	1.00604	0	0.918296	314
Tb927.6.3560	1	1	1	0	0.543564	1482
Tb927.4.4810	2	1.958	1.02145	0	0.431561	364
Tb10.406.0130	1	1	1	0	0.905639	1570
Tb11.02.1470	2	1.996	1.002	0	0.918296	729
Tb927.4.4580	2	1.978	1.01112	0	1.58496	1083
Tb09.211.3010	2	1.988	1.00604	0	1.55666	964
Tb927.7.6180	2	1.972	1.0142	0	1.25163	278
Tb927.5.810	1	1.958	0.510725	0	0	364
Tb927.2.5290	2	2	1	0	1.81634	367
TB927.1.2220	2	1.988	1.00604	0	0	142
Tb11.01.6460	2	1.99	1.00503	0	1.45915	223
Tb09.211.4630	2	2	1	0	1	314
Tb927.3.5220	1	1.994	0.501505	0	0.591673	588
Tb927.4.1580	2	1.944	1.02881	0	1.45915	209
Tb09.211.4090	2	1.982	1.00908	0	0.650022	196
Tb09.211.4010	2	1.95	1.02564	0	1.79248	657
TB927.1.3880	2	4.622	0.432713	0	1.45915	1737
Tb927.7.7100	2	2	1	0	0.650022	1258
Tb927.7.4260	2	2	1	0	0.650022	263
Tb10.61.3200	2	1.966	1.01729	0	0.918296	377
Tb927.2.2210	2	2	1	0	0.591673	1039
Tb11.46.0001	2	1.998	1.001	0	0.954434	324
Tb11.46.0002	2	1.994	1.00301	0	0.954434	324
Tb927.8.4500	2	1.976	1.01215	0	1.79248	749
Tb09.160.2690	12	10.242	1.17165	1	0.811278	138
Tb09.160.2650	8	6.042	1.32406	0	1.53049	1314
Tb927.8.4230	2	2	1	0	0.693646	1082
Tb11.01.8270	2	1.994	1.00301	0	0.977217	510
Tb927.4.2850	2	1.98	1.0101	0	0.591673	681
Tb11.47.0013	2	2	1	0	0.970951	568
Tb09.211.2400	2	5.052	0.395883	0	0.650022	661
Tb927.4.2270	1	1	1	0	0	312
Tb11.55.0003	2	2	1	0	0.985228	226
Tb11.47.0019	4	2.884	1.38696	0	0.543564	487
Tb11.02.0240	2	4.936	0.405186	0	0	486
Tb927.5.2820	2	3.387	0.590493	0	0.717761	1030
Tb10.61.0280	2	2.664	0.750751	0	1.79248	1236
Tb927.8.5580	5	5.004	0.999201	0	1.25163	4810
Tb927.8.1500	2	1.999	1.0005	0	0.918296	601
Tb10.70.4860	2	1.984	1.00806	0	1.45915	1068
Tb927.6.3990	2	2	1	0	0.918296	711
Tb09.244.2610	2	2	1	0	0.721928	115
Tb927.3.3260	2	2	1	0	0.979574	322
Tb927.4.3890	2	1.982	1.00908	0	1.14884	1093
Tb927.4.3850	2	4.834	0.413736	0	0.650022	453
Tb927.6.2210	8	5.318	1.50432	0	1.57248	1128
Tb11.02.1550	1	1.978	0.505561	0	0	276
Tb927.7.3690	2	2	1	0	1	158
Tb927.2.4520	2	2	1	0	0.870813	1254
Tb11.02.2090	2	1.946	1.02775	0	1.79248	1789
Tb927.2.5330	2	2	1	0	1.81634	369
Tb927.8.6500	3	4.756	0.630782	0	0.650022	539
TB927.1.2300	2	2.8	0.714286	0	0.863121	107
Tb927.5.4320	2	3.03667	0.658617	0	0.298679	280
Tb927.5.390	4	2.662	1.50263	0	1.45915	522
Tb927.5.350	4	2.63	1.52091	0	1.45915	522
Tb927.3.1650	2	2	1	0	0.650022	136
Tb09.211.4790	2	1.992	1.00402	0	0	100
Tb09.211.1520	5	4.904	1.01958	0	1.9183	151
Tb927.7.4920	2	4.592	0.43554	0	0.918296	606
Tb927.3.1030	2	4.964	0.402901	0	0.591673	357
Tb927.2.2950	2	1.982	1.00908	0	1.45915	980
Tb927.7.7530	2	1.952	1.02459	0	1.9183	1243
Tb927.7.4340	1	1.948	0.513347	0	0.650022	855
Tb10.6k15.1370	2	1.942	1.02987	0	1.9183	471
TB927.1.3340	17	5.27	3.22581	1	1.14884	62
